Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1999:Q4,pct80to99,18014118,20797069,4586208,1116099,4654341,3164818,2058987,2219276,2997340,2782951,2069804,468012,245135
1999:Q4,pct60to80,6942915,8552415,2420696,656674,1118497,1859419,885474,415913,1195742,1609500,1137376,427909,44215
1999:Q4,pct40to60,3835924,4757381,1476072,449198,460988,983547,338601,271908,777067,921457,585920,322526,13011
1999:Q4,pct20to40,2706017,3181944,1111598,319169,294241,546814,92318,191722,626082,475927,271653,193376,10898
1999:Q4,pct00to20,1183490,1386716,551196,149416,106464,186111,9309,93638,290582,203226,98604,102468,2154
2000:Q1,pct99to100,8504790,8964787,1118567,309530,3747403,181973,389494,1418928,1798892,459997,278268,43817,137912
2000:Q1,pct80to99,18582996,21436537,4764911,1136773,4900093,3252629,2135275,2223314,3023542,2853541,2113559,467940,272042
2000:Q1,pct60to80,7146353,8744860,2500833,668202,1182200,1862673,914241,410492,1206219,1598507,1134616,420954,42937
2000:Q1,pct40to60,3928609,4853640,1516933,455144,481197,998785,351402,268103,782076,925031,591355,322049,11627
2000:Q1,pct20to40,2752132,3235041,1147460,326282,301566,550820,96515,194184,618214,482909,276318,194776,11815
2000:Q1,pct00to20,1190529,1399826,566080,151997,113027,185367,8258,92059,283039,209297,102614,104229,2454
2000:Q2,pct99to100,8245993,8708034,1169661,320522,3425568,179652,387228,1481958,1743445,462041,286737,48450,126854
2000:Q2,pct80to99,18674619,21591614,4970722,1155926,4705970,3329494,2115988,2298154,3015360,2916994,2174807,479087,263100
2000:Q2,pct60to80,7152788,8776970,2583497,679351,1129276,1859331,895600,414507,1215408,1624182,1152341,433169,38672
2000:Q2,pct40to60,3955969,4907272,1557038,459961,480281,1012017,345049,264799,788127,951303,606352,331229,13722
2000:Q2,pct20to40,2754813,3254151,1180491,333879,287251,554271,96408,193223,608628,499338,282347,205103,11888
2000:Q2,pct00to20,1191329,1404993,577813,155073,115859,184218,8143,88092,275796,213665,106521,104734,2410
2000:Q3,pct99to100,8291064,8766579,1194130,321806,3359423,177878,393592,1567454,1752296,475515,295376,53664,126475
2000:Q3,pct80to99,19015363,22014326,5114717,1177259,4723960,3414239,2144350,2390557,3049245,2998964,2236734,492903,269327
2000:Q3,pct60to80,7255797,8912727,2676379,689022,1132709,1860232,900433,421044,1232908,1656930,1169416,452466,35048
2000:Q3,pct40to60,4020203,4999586,1610710,467097,488971,1026743,348237,261899,795930,979383,621179,344591,13613
2000:Q3,pct20to40,2782607,3302939,1230393,337940,283670,558167,98422,191657,602690,520333,288490,219905,11938
2000:Q3,pct00to20,1211232,1427518,606181,155061,120190,183331,7669,83703,271384,216286,110615,103543,2128
2000:Q4,pct99to100,7963212,8429908,1260992,338539,2772313,175131,379217,1613630,1890087,466696,302182,58786,105728
2000:Q4,pct80to99,18964293,22008069,5352619,1190888,4254702,3487021,2065886,2453224,3203730,3043776,2287292,509214,247270
2000:Q4,pct60to80,7173448,8866377,2744782,698322,1009274,1853820,853147,423837,1283195,1692929,1186651,475378,30900
2000:Q4,pct40to60,4008676,5021656,1636938,467994,468487,1039277,330347,259029,819584,1012981,635121,359382,18478
2000:Q4,pct20to40,2761990,3303575,1249466,346642,255836,561458,95563,191625,602985,541585,293006,236056,12523
2000:Q4,pct00to20,1207681,1428915,603921,159372,118371,181992,8072,80447,276740,221235,112531,102450,6254
2001:Q1,pct99to100,7689796,8147717,1357916,350206,2329864,173151,350603,1638412,1947565,457922,308711,62788,86423
2001:Q1,pct80to99,19059315,22133884,5708570,1205036,3878647,3570619,1932273,2499467,3339272,3074569,2334136,513939,226494
2001:Q1,pct60to80,7180329,8875466,2883270,706442,912042,1853340,779954,424600,1315819,1695137,1199782,470848,24507
2001:Q1,pct40to60,4053583,5080122,1704407,469722,448608,1053867,302151,256197,845170,1026540,647169,358790,20581
2001:Q1,pct20to40,2789631,3335234,1292496,353349,232582,565367,90236,192418,608785,545603,297201,236694,11708
2001:Q1,pct00to20,1211081,1441182,623100,161978,115936,181023,9108,77825,272212,230101,114361,106665,9075
2001:Q2,pct99to100,7972687,8441326,1395291,356341,2568438,165888,367345,1664245,1923778,468639,317583,65782,85274
2001:Q2,pct80to99,19657033,22825668,5874800,1218355,4179727,3644844,2006430,2546515,3354997,3168635,2408990,527276,232369
2001:Q2,pct60to80,7370869,9110636,2957606,712406,988664,1887199,806850,425599,1332312,1739767,1242160,476841,20766
2001:Q2,pct40to60,4133088,5189101,1741914,471553,474543,1076321,314265,253529,856976,1056013,673341,362073,20599
2001:Q2,pct20to40,2836079,3391375,1327629,357574,244215,571144,94144,193260,603409,555296,303618,239946,11732
2001:Q2,pct00to20,1217333,1454764,636591,162550,123614,179998,8167,75265,268579,237431,116509,112329,8593
2001:Q3,pct99to100,7471070,7984611,1421801,358460,1979233,157525,336229,1687211,2044151,513541,329325,71117,113099
2001:Q3,pct80to99,19203547,22508924,6019045,1234914,3609021,3706840,1865981,2591328,3481795,3305377,2491169,533998,280210
2001:Q3,pct60to80,7286550,9052292,3041549,719226,843262,1913744,731544,426420,1376547,1765741,1262659,481136,21946
2001:Q3,pct40to60,4133250,5210017,1788729,475723,436306,1096635,285371,250983,876270,1076767,691385,367448,17934
2001:Q3,pct20to40,2833451,3406578,1372649,360848,211435,576319,88351,194277,602699,573126,312365,247391,13370
2001:Q3,pct00to20,1229752,1470371,659525,162143,116234,178489,9175,72856,271950,240619,123598,113260,3761
2001:Q4,pct99to100,8019124,8508050,1505401,375014,2402955,159501,351739,1669285,2044155,488926,338546,66679,83701
2001:Q4,pct80to99,19823771,23130760,6159832,1241321,3968979,3735138,1964716,2542121,3518653,3306989,2513704,557760,235525
2001:Q4,pct60to80,7553256,9391238,3101770,734072,938166,1996380,768764,445362,1406724,1837982,1312168,509013,16801
2001:Q4,pct40to60,4232841,5360282,1846185,486492,469610,1122104,296574,260513,878804,1127442,722148,383352,21942
2001:Q4,pct20to40,2857433,3447292,1377391,361094,227109,573638,89583,203956,614522,589859,320570,257983,11306
2001:Q4,pct00to20,1252112,1495854,665109,166267,124010,173588,9399,85224,272257,243741,117799,117039,8903
2002:Q1,pct99to100,8205659,8708682,1598189,391564,2470354,159804,363936,1697745,2027090,503023,355729,64516,82778
2002:Q1,pct80to99,19989501,23350477,6325623,1240401,3937375,3742322,2035408,2529270,3540077,3360976,2572202,556612,232162
2002:Q1,pct60to80,7760308,9609842,3163616,744280,934068,2067118,792604,469340,1438816,1849534,1331659,501702,16173
2002:Q1,pct40to60,4314937,5466057,1902340,492948,472926,1143871,302226,270574,881171,1151119,743495,384537,23087
2002:Q1,pct20to40,2851999,3455371,1379263,359668,222586,569833,89419,212315,622286,603371,335641,257025,10705
2002:Q1,pct00to20,1257628,1510014,667367,169410,124609,167863,9636,96598,274531,252386,123681,119124,9581
2002:Q2,pct99to100,8000436,8507584,1686365,409357,2198639,159649,334589,1706735,2012251,507148,374086,62514,70548
2002:Q2,pct80to99,19592231,23015528,6476370,1242757,3559911,3743833,1926883,2501001,3564773,3423297,2645291,564689,213317
2002:Q2,pct60to80,7764121,9655029,3219109,756884,841443,2135135,733629,491410,1477420,1890908,1366193,511814,12901
2002:Q2,pct40to60,4321910,5513728,1955088,501176,449798,1164823,275031,280535,887277,1191818,772008,394691,25119
2002:Q2,pct20to40,2814375,3440296,1379971,359437,200861,565718,81535,221351,631423,625922,351827,264582,9513
2002:Q2,pct00to20,1259034,1519880,668409,173362,118983,161875,11488,108513,277250,260845,129724,119354,11767
2002:Q3,pct99to100,7578661,8093640,1742013,415136,1701478,159555,302123,1738961,2034374,514980,391450,59180,64350
2002:Q3,pct80to99,18932155,22429574,6561619,1255428,2932987,3746248,1803696,2490761,3638835,3497419,2718299,576477,202643
2002:Q3,pct60to80,7726239,9676096,3303047,772404,686214,2204291,670482,516129,1523529,1949857,1416476,521639,11742
2002:Q3,pct40to60,4338753,5576054,2035408,516671,401956,1186170,246474,290826,898550,1237301,807083,402740,27478
2002:Q3,pct20to40,2795674,3440504,1409636,356620,166546,561642,73254,229786,643020,644830,367204,268692,8934
2002:Q3,pct00to20,1279966,1549936,697548,174510,107219,155865,13256,120003,281535,269970,133109,122881,13980
2002:Q4,pct99to100,7804025,8331606,1804330,421615,1896554,160772,313131,1671133,2064071,527581,409351,56346,61884
2002:Q4,pct80to99,19181971,22763611,6662784,1262782,3050254,3765502,1892010,2402219,3728060,3581640,2794058,589699,197883
2002:Q4,pct60to80,7963703,9975510,3384405,784762,719201,2283682,703660,530204,1569595,2011807,1465629,536118,10060
2002:Q4,pct40to60,4453964,5738295,2112217,528947,419450,1210809,256087,300111,910674,1284331,841901,413787,28643
2002:Q4,pct20to40,2823264,3490599,1435246,352899,169750,558493,74195,241211,658804,667334,383044,276050,8240
2002:Q4,pct00to20,1314743,1591630,722415,175200,111351,150449,13830,133761,284624,276887,137144,125007,14736
2003:Q1,pct99to100,7863469,8411005,1901630,439170,1795890,159896,311732,1738515,2064171,547536,425751,52469,69316
2003:Q1,pct80to99,19145523,22803031,6839165,1257064,2848790,3758226,1914926,2419140,3765720,3657508,2857908,593803,205797
2003:Q1,pct60to80,8076198,10126105,3442021,792212,671688,2348569,707633,559066,1604916,2049907,1510408,528747,10752
2003:Q1,pct40to60,4499888,5815135,2163976,532492,407840,1230816,254108,310967,914936,1315246,874081,412101,29064
2003:Q1,pct20to40,2807938,3483892,1433620,350683,156928,553818,72317,248799,667727,675953,397522,270434,7997
2003:Q1,pct00to20,1316154,1601668,720282,177973,108359,143949,14681,144683,291740,285514,139662,131569,14283
2003:Q2,pct99to100,8535597,9143827,1984223,451990,2301430,160082,342745,1781561,2121797,608230,447515,49514,111201
2003:Q2,pct80to99,19766041,23596775,6988383,1260071,3252901,3764607,2093183,2416784,3820846,3830734,2963591,604830,262313
2003:Q2,pct60to80,8410096,10535642,3516221,803710,779086,2421867,780374,585479,1648905,2125546,1572132,537999,15415
2003:Q2,pct40to60,4630232,5990312,2230781,541584,451380,1253504,279021,321639,912402,1360080,916323,420124,23633
2003:Q2,pct20to40,2828931,3528947,1447074,348503,173391,549874,76816,257170,676119,700016,416865,274744,8407
2003:Q2,pct00to20,1352005,1639771,732636,180236,118670,137919,14669,156234,299407,287766,147073,134720,5973
2003:Q3,pct99to100,8855126,9470686,2045793,457390,2543044,159723,348101,1821595,2095040,615560,470154,47679,97727
2003:Q3,pct80to99,19926933,23853410,7096406,1271958,3368724,3764159,2150717,2411839,3789608,3926477,3070965,613597,241915
2003:Q3,pct60to80,8636634,10818625,3610134,818523,813846,2491959,799785,611750,1672628,2181991,1620233,549338,12420
2003:Q3,pct40to60,4727983,6138547,2316327,556526,468386,1275142,282987,332362,906817,1410564,952692,431160,26712
2003:Q3,pct20to40,2841581,3569169,1479903,345364,175274,545488,76316,265706,681117,727588,436944,283137,7507
2003:Q3,pct00to20,1383921,1684826,763740,181109,122462,131558,15386,167952,302618,300904,156875,134763,9266
2003:Q4,pct99to100,9544087,10168534,2121748,467151,3025281,159870,376206,1878098,2140180,624446,488051,44593,91802
2003:Q4,pct80to99,20566320,24570380,7239371,1281342,3676007,3770271,2319820,2419395,3864174,4004060,3148102,627725,228233
2003:Q4,pct60to80,8977048,11234538,3700530,833059,899974,2566353,868808,640017,1725797,2257490,1675488,562682,19320
2003:Q4,pct40to60,4866778,6332164,2395907,569564,499563,1298124,306320,343356,919330,1465386,990344,440926,34116
2003:Q4,pct20to40,2872374,3622390,1504831,343409,185312,541419,80286,273845,693289,750016,452848,288779,8389
2003:Q4,pct00to20,1414725,1728672,786751,183140,129342,125396,15449,179431,309163,313947,160042,138227,15678
2004:Q1,pct99to100,10439241,11082566,2243415,482529,3310678,163216,379861,1973354,2529513,643326,505418,41499,96409
2004:Q1,pct80to99,21354690,25434087,7525085,1291686,3790347,3817277,2375207,2456543,4177941,4079397,3216785,630200,232412
2004:Q1,pct60to80,9434509,11724585,3835030,849865,936449,2663979,887702,672742,1878818,2290076,1714653,556064,19359
2004:Q1,pct40to60,5060412,6556011,2495090,582596,515168,1328547,310024,354875,969711,1495599,1020412,440519,34668
2004:Q1,pct20to40,2911104,3672371,1533753,343895,185989,539669,79697,280950,708417,761266,468247,285189,7830
2004:Q1,pct00to20,1479576,1802068,811409,187187,132552,120819,16296,190222,343584,322492,164184,143001,15307
2004:Q2,pct99to100,10624508,11296956,2318633,485049,3335256,177990,381519,2122640,2475868,672448,528683,38845,104920
2004:Q2,pct80to99,21454566,25665917,7697679,1310733,3682304,3881284,2414523,2534764,4144631,4211351,3332822,637096,241433
2004:Q2,pct60to80,9624619,11977918,3976310,868210,914035,2719063,899246,711591,1889463,2353299,1773895,559358,20046
2004:Q2,pct40to60,5173598,6716338,2610187,601820,515197,1356272,310760,367062,955040,1542740,1062144,445891,34705
2004:Q2,pct20to40,2940639,3724489,1585928,341295,176630,540295,78395,286548,715399,783850,489050,287381,7419
2004:Q2,pct00to20,1526032,1859921,859482,188005,132338,123020,17142,200012,339922,333889,173646,145967,14276
2004:Q3,pct99to100,11078149,11762008,2455139,501461,3417078,193094,378374,2296122,2520740,683859,549446,36285,98128
2004:Q3,pct80to99,21845008,26159674,8021032,1309492,3616413,3948170,2436251,2630889,4197426,4314666,3431706,651470,231490
2004:Q3,pct60to80,9838275,12262445,4108696,878187,903123,2775830,903909,753252,1939447,2424169,1833541,575514,15114
2004:Q3,pct40to60,5272122,6868429,2704344,608112,518457,1384563,308884,379535,964534,1596307,1103086,457921,35300
2004:Q3,pct20to40,2940797,3750105,1607487,339607,168934,541004,76516,291444,725113,809307,507679,295649,5979
2004:Q3,pct00to20,1557826,1900751,876377,190977,132814,125336,18189,209387,347670,342924,179948,148036,14940
2004:Q4,pct99to100,11713241,12423395,2499713,499188,3761727,212747,418020,2354063,2677937,710153,555695,37152,117306
2004:Q4,pct80to99,22816175,27294467,8369259,1338476,3895016,4070859,2593321,2739241,4288295,4478292,3558117,666075,254100
2004:Q4,pct60to80,10069578,12601253,4254993,894951,979387,2774154,972824,756322,1968622,2531675,1910054,602346,19275
2004:Q4,pct40to60,5409766,7037404,2767950,621875,531353,1405563,341195,382412,987056,1627638,1131034,465782,30822
2004:Q4,pct20to40,3022641,3847035,1653987,348780,184972,557164,85130,280155,736847,824394,513978,303857,6559
2004:Q4,pct00to20,1665043,2010844,933669,194900,140573,131857,16916,226618,366311,345802,190271,144906,10625
2005:Q1,pct99to100,11846165,12550726,2556913,501537,3762685,229461,424168,2415109,2660853,704561,556042,35045,113474
2005:Q1,pct80to99,23325292,27897980,8738057,1358565,3906898,4153748,2583716,2850227,4306768,4572688,3652756,674418,245514
2005:Q1,pct60to80,10078530,12705213,4382414,907643,983647,2749335,968317,759845,1954012,2626683,2007341,600335,19007
2005:Q1,pct40to60,5477420,7125684,2815610,630089,526062,1419278,344890,385372,1004383,1648265,1165791,453065,29409
2005:Q1,pct20to40,3098725,3909573,1685268,357900,189836,571018,87232,268839,749480,810847,515131,289391,6325
2005:Q1,pct00to20,1726613,2081995,976010,199350,144606,136809,16619,243778,364824,355382,191958,152720,10704
2005:Q2,pct99to100,12271206,12986511,2637764,513013,3896004,247018,445034,2504072,2743606,715305,562734,34993,117578
2005:Q2,pct80to99,24079381,28803655,9158155,1374066,4020504,4246030,2648672,2982974,4373255,4724274,3792723,685560,245991
2005:Q2,pct60to80,10150151,12888405,4495351,920285,1015592,2728699,997041,766524,1964913,2738254,2099232,615634,23388
2005:Q2,pct40to60,5539951,7222566,2847667,634793,526693,1434476,361642,388687,1028607,1682615,1200426,453472,28717
2005:Q2,pct20to40,3144283,3962734,1698950,369737,199202,585461,92327,256745,760313,818451,522001,289586,6864
2005:Q2,pct00to20,1782404,2148956,1000777,206400,150119,142164,15894,260401,373201,366552,202584,153144,10824
2005:Q3,pct99to100,12706750,13432383,2690438,506764,4144077,264561,472121,2638135,2716287,725632,569549,35216,120867
2005:Q3,pct80to99,24847166,29730539,9534214,1393759,4220353,4336561,2734233,3150898,4360521,4883373,3936517,700257,246599
2005:Q3,pct60to80,10257809,13115824,4654647,930191,1071228,2706065,1034594,778219,1940880,2858016,2193330,638300,26386
2005:Q3,pct40to60,5634766,7356174,2918954,643508,531443,1449162,381781,392547,1038779,1721408,1235911,458203,27294
2005:Q3,pct20to40,3219735,4049907,1749179,375637,212492,599828,98164,243322,771286,830172,529033,293994,7145
2005:Q3,pct00to20,1860294,2236610,1060411,208050,156812,147475,14875,276203,372784,376316,213652,152415,10249
2005:Q4,pct99to100,13040053,13763916,2733590,501282,4219987,282308,496136,2732992,2797620,723863,574340,35584,113939
2005:Q4,pct80to99,25566013,30577040,9877250,1416217,4289207,4428251,2809195,3288837,4468083,5011027,4065108,713471,232448
2005:Q4,pct60to80,10359273,13325493,4799436,942062,1091262,2683119,1067963,785665,1955986,2966220,2277346,659530,29344
2005:Q4,pct40to60,5737781,7494383,2982561,653715,528228,1463848,400396,395985,1069651,1756602,1265736,462480,28386
2005:Q4,pct20to40,3296440,4136418,1795790,382574,220245,614279,103680,231071,788778,839978,534247,298234,7497
2005:Q4,pct00to20,1940284,2327877,1116953,210375,161835,152859,13984,292763,379108,387593,223622,151255,12716
2006:Q1,pct99to100,13797241,14543708,2735799,511599,4837276,300551,519036,2756596,2882851,746467,582543,36019,127905
2006:Q1,pct80to99,26369652,31554895,10025326,1428959,4758705,4525092,2880645,3371541,4564627,5185243,4217569,720215,247459
2006:Q1,pct60to80,10407339,13475504,4793044,952743,1221602,2662211,1100059,785322,1960523,3068164,2361888,670961,35315
2006:Q1,pct40to60,5755463,7540927,2950805,656862,543509,1479244,418592,398606,1093308,1785464,1297264,461880,26320
2006:Q1,pct20to40,3326829,4176414,1779477,393751,245690,629027,109117,220982,798370,849585,542544,298322,8719
2006:Q1,pct00to20,1973067,2371903,1117064,216942,171552,158474,13139,310576,384156,398836,237733,150187,10916
2006:Q2,pct99to100,13704361,14465379,2734828,505849,4653431,318269,524125,2808677,2920200,761018,588877,35470,136671
2006:Q2,pct80to99,26527740,31877882,10214108,1451530,4635024,4613361,2864191,3476213,4623456,5350142,4365021,729464,255657
2006:Q2,pct60to80,10311891,13491062,4869927,964659,1188878,2635540,1092115,788095,1951848,3179171,2460439,678365,40367
2006:Q2,pct40to60,5777786,7595362,2978004,667132,530265,1492888,420868,401530,1104675,1817576,1334026,458473,25077
2006:Q2,pct20to40,3374466,4227571,1808758,400838,245352,643280,110889,210031,808423,853105,549226,293932,9947
2006:Q2,pct00to20,2025402,2438632,1159373,219335,174554,163774,12851,327818,380928,413230,249060,153907,10263
2006:Q3,pct99to100,14030052,14800232,2716305,497809,4832773,336879,546921,2877186,2992359,770181,591068,35486,143627
2006:Q3,pct80to99,27030601,32523113,10348000,1476032,4778095,4712291,2933618,3593542,4681535,5492511,4480995,749843,261673
2006:Q3,pct60to80,10328050,13617960,4931817,977100,1229798,2614240,1123400,792652,1948952,3289910,2543530,701770,44610
2006:Q3,pct40to60,5828897,7680711,2999158,678725,528572,1508219,438758,404619,1122661,1851814,1361700,466332,23782
2006:Q3,pct20to40,3429246,4291374,1837550,407534,256829,658113,116257,198570,816521,862128,552128,298953,11047
2006:Q3,pct00to20,2089109,2515120,1201956,221248,180553,169521,11989,344725,385128,426012,257242,159057,9713
2006:Q4,pct99to100,14549771,15339412,2697762,497479,5283714,356034,579016,2934214,2991193,789641,589593,36181,163867
2006:Q4,pct80to99,27719237,33332837,10449726,1490973,5116605,4817390,3043873,3701615,4712656,5613600,4562448,763044,288108
2006:Q4,pct60to80,10376250,13748285,4942694,986001,1325116,2595876,1173568,795903,1929127,3372035,2598249,721999,51787
2006:Q4,pct40to60,5862878,7731675,2984942,684107,533589,1524435,464176,407528,1132898,1868797,1374808,472088,21901
2006:Q4,pct20to40,3472952,4342777,1839280,415279,277090,673251,123348,187447,827082,869825,551617,304205,14003
2006:Q4,pct00to20,2131212,2561625,1219518,224669,188508,175534,10774,361750,380873,430413,263535,159200,7678
2007:Q1,pct99to100,15033332,15824486,2657773,506702,5601100,374555,595960,2932302,3156094,791154,592427,36050,162677
2007:Q1,pct80to99,28222618,33941001,10444163,1500818,5354599,4912368,3080940,3762811,4885302,5718383,4672786,764166,281431
2007:Q1,pct60to80,10342326,13766183,4869880,994696,1392978,2571030,1190264,792585,1954751,3423857,2656370,714723,52764
2007:Q1,pct40to60,5852864,7728591,2917813,685672,533127,1538604,476230,409647,1167498,1875727,1391529,464295,19903
2007:Q1,pct20to40,3495305,4359118,1805616,425859,293047,687770,127356,178131,841339,863812,554961,295455,13396
2007:Q1,pct00to20,2146120,2593169,1205398,230815,195258,181171,10055,379566,390907,447050,274373,165483,7194
2007:Q2,pct99to100,15266027,16081240,2616065,509317,5785779,383992,628997,2936610,3220479,815213,593118,36628,185467
2007:Q2,pct80to99,28527042,34386238,10452295,1515935,5495582,5008835,3199137,3828068,4886385,5859196,4773637,775244,310315
2007:Q2,pct60to80,10325737,13837208,4831118,1004676,1434081,2595093,1244876,789852,1937512,3511471,2721396,732971,57104
2007:Q2,pct40to60,5830636,7723674,2875090,690902,528413,1546647,503625,411748,1167249,1893037,1410072,468148,14817
2007:Q2,pct20to40,3507101,4377176,1790850,435059,304856,696158,134928,168620,846705,870075,556360,299379,14336
2007:Q2,pct00to20,2171808,2622790,1208784,235425,201088,179019,8817,397104,392554,450982,282710,164596,3676
2007:Q3,pct99to100,15595610,16391930,2556138,506207,5847724,392984,648348,2915380,3525149,796320,591615,37012,167693
2007:Q3,pct80to99,28951967,34897775,10408199,1531183,5548098,5099107,3249398,3872062,5189728,5945808,4863793,798592,283423
2007:Q3,pct60to80,10311943,13924330,4787843,1013022,1450644,2615955,1268100,784163,2004602,3612387,2790456,762022,59909
2007:Q3,pct40to60,5827928,7756742,2833944,696764,520385,1553616,518389,413404,1220241,1928815,1429070,480283,19462
2007:Q3,pct20to40,3533108,4413988,1781475,442048,312863,704119,139572,159896,874015,880880,555746,308333,16801
2007:Q3,pct00to20,2203536,2670592,1217973,238133,206183,176694,8023,414777,408809,467055,288769,169310,8976
2007:Q4,pct99to100,15288523,16098199,2545891,510203,5433659,387221,636644,2871966,3712615,809676,600543,37939,171194
2007:Q4,pct80to99,28891211,34901251,10289579,1544715,5358782,5185340,3248841,3829645,5444349,6010039,4906721,813882,289436
2007:Q4,pct60to80,10101358,13732463,4676944,1017793,1359237,2647768,1222288,775690,2032743,3631105,2794763,772719,63623
2007:Q4,pct40to60,5765555,7729188,2798302,705434,516094,1561400,504607,411661,1231689,1963633,1450553,492785,20295
2007:Q4,pct20to40,3489042,4394491,1760821,448635,300136,699126,134412,165740,885621,905449,570820,316508,18121
2007:Q4,pct00to20,2208260,2696845,1199954,247162,216298,175272,12055,424285,421819,488584,301584,175644,11356
2008:Q1,pct99to100,14558320,15392235,2467629,505348,4857384,380783,600811,2635435,3944845,833916,607763,37737,188416
2008:Q1,pct80to99,28247827,34315454,9960779,1565807,5040810,5261322,3125570,3630127,5731039,6067626,4934548,818329,314749
2008:Q1,pct60to80,9764386,13377996,4509624,1024553,1234763,2673711,1122256,744805,2068284,3613610,2789965,754966,68679
2008:Q1,pct40to60,5679481,7656952,2739518,719347,506159,1567203,468576,406535,1249614,1977471,1467029,491441,19001
2008:Q1,pct20to40,3452526,4366415,1738503,453318,281659,693477,124040,176815,898603,913888,584222,309657,20009
2008:Q1,pct00to20,2210923,2725115,1183762,254111,223863,173462,16607,434935,438374,514192,313070,189877,11245
2008:Q2,pct99to100,14022045,14840248,2386272,491146,4571450,375241,597201,2558715,3860222,818203,616879,40531,160793
2008:Q2,pct80to99,27874270,33911102,9642468,1584994,4926984,5348733,3147165,3557776,5702982,6036832,4946836,817838,272158
2008:Q2,pct60to80,9587607,13140719,4373863,1027293,1168132,2706546,1088956,731785,2044145,3553112,2731065,754341,67706
2008:Q2,pct40to60,5647741,7630803,2703079,733062,502562,1575069,459232,403574,1254225,1983061,1460294,500253,22514
2008:Q2,pct20to40,3412192,4346764,1733894,453746,272361,688463,119780,182828,895692,934572,598786,318058,17728
2008:Q2,pct00to20,2221701,2757222,1184196,257568,232961,172130,20032,443261,447074,535520,329012,189433,17075
2008:Q3,pct99to100,13003539,13860156,2333103,488681,3782858,369015,554496,2409785,3922218,856618,614925,39919,201774
2008:Q3,pct80to99,27059974,33143255,9385458,1596496,4413954,5425901,2995325,3424721,5901399,6083281,4915438,831577,336266
2008:Q3,pct60to80,9202676,12746829,4220736,1028841,998448,2733459,982609,709851,2072886,3544153,2719330,747578,77245
2008:Q3,pct40to60,5573451,7566954,2647269,741296,480580,1581023,420230,398863,1297694,1993503,1468840,504312,20351
2008:Q3,pct20to40,3356351,4299006,1707671,457263,244984,682843,108674,190314,907257,942655,603844,314961,23850
2008:Q3,pct00to20,2219933,2774231,1163540,264192,233929,170405,24302,451115,466747,554297,331501,205466,17330
2008:Q4,pct99to100,11795369,12557963,2294876,486270,2700790,361590,484601,2220689,4009147,762594,612642,40142,109810
2008:Q4,pct80to99,26092179,32001094,9166093,1592052,3607816,5486116,2692907,3255763,6200348,5908916,4870299,835627,202990
2008:Q4,pct60to80,8732049,12227474,4066947,1020473,762567,2750437,818770,682362,2125918,3495425,2684289,736400,74736
2008:Q4,pct40to60,5463126,7473801,2586962,740354,436038,1583824,357041,392640,1376943,2010675,1466864,504997,38814
2008:Q4,pct20to40,3289050,4232248,1674375,457231,203450,676219,91705,198107,931161,943197,608402,311700,23095
2008:Q4,pct00to20,2179341,2772941,1135768,268877,222808,168010,28135,457760,491583,593600,334764,214924,43912
2009:Q1,pct99to100,11040789,11784215,2247562,479043,2255924,352820,464062,2025866,3958937,743426,612686,38282,92458
2009:Q1,pct80to99,25484066,31343784,8929649,1590371,3290642,5527813,2640285,3078626,6286399,5859718,4853122,830220,176376
2009:Q1,pct60to80,8452637,11902917,3923767,1012330,658318,2756490,763860,653239,2134913,3450279,2678015,696616,75648
2009:Q1,pct40to60,5389614,7398911,2535803,741456,413681,1583182,338153,385430,1401205,2009297,1478954,489256,41087
2009:Q1,pct20to40,3259721,4186429,1650141,455842,184638,668491,85143,205170,937004,926708,615270,290485,20953
2009:Q1,pct00to20,2151867,2770805,1116850,272238,219959,164866,31156,462797,502939,618938,338981,233284,46673
2009:Q2,pct99to100,11104266,11856761,2195043,466160,2893189,346405,508580,1734632,3712752,752495,616468,39105,96922
2009:Q2,pct80to99,25889887,31740861,8697114,1597274,3945121,5600959,2908979,2813253,6178161,5850975,4842052,824181,184742
2009:Q2,pct60to80,8505624,11900208,3808857,1007791,788645,2781138,835411,610096,2068271,3394585,2637696,676873,80016
2009:Q2,pct40to60,5414039,7418524,2505278,748024,454364,1588493,371328,374048,1376989,2004485,1477250,485138,42097
2009:Q2,pct20to40,3274535,4207312,1642882,454049,211955,662711,90868,212701,932146,932777,624901,284896,22980
2009:Q2,pct00to20,2148030,2785894,1113828,274676,248432,163004,34180,464456,487319,637864,348447,238680,50737
2009:Q3,pct99to100,11711255,12469390,2153446,449448,3562532,340275,556636,1663202,3743851,758135,615090,39002,104043
2009:Q3,pct80to99,26714266,32547755,8510581,1601768,4602493,5677675,3198021,2736463,6220754,5833489,4804950,832191,196348
2009:Q3,pct60to80,8676503,12036461,3722934,1000563,919893,2807855,914909,595425,2074881,3359958,2608594,666605,84759
2009:Q3,pct40to60,5489174,7497828,2492179,753537,489167,1594580,407983,368958,1391424,2008655,1478321,487398,42936
2009:Q3,pct20to40,3294918,4232218,1646393,450133,238073,657223,97193,215922,927280,937300,630247,281572,25481
2009:Q3,pct00to20,2187121,2846832,1120147,275460,274684,161286,37166,467788,510301,659711,352246,251942,55523
