Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2010:Q1,RemainingTop1,10679274,2124031,1829449,294582,8555243,925392,334813,926533,721907,204626,392414,365200,27214,2926827,150677,84081,542071,563646,1653220,55570,522249,518574,357047,62665,22281,76581,3675,10157024,1053162,
2010:Q1,Next9,25859774,6836046,5829317,1006729,19023728,2542196,689194,1230358,889290,341068,176257,115622,60635,4161875,369645,732066,1773376,5175378,1968024,205359,2453074,2445427,2105613,185749,27761,126304,7647,23406700,10547034,
2010:Q1,Next40,24471039,9963018,8037726,1925293,14508021,2127560,413354,621314,436902,184412,56356,27990,28366,1498574,510435,612418,1518525,5560503,1157273,431710,5321329,5311005,4299005,863951,47363,100685,10324,19149710,46873603,
2010:Q1,Bottom50,5456087,4047004,2964471,1082533,1409083,293088,24645,41271,31961,9310,2186,1301,885,93084,111241,20013,283338,195420,157968,186829,5017838,5015465,3488133,1369331,48083,109918,2373,438249,58592187,
2010:Q2,TopPt1,6374143,934644,689250,245395,5439499,505552,210170,1186651,974249,212402,109305,98031,11274,2088735,102843,1004,33461,26562,1152406,22810,128847,127432,63186,12346,21893,30006,1415,6245297,117212,
2010:Q2,RemainingTop1,10421168,2103990,1821834,282156,8317178,922974,307503,946692,756816,189876,407476,380630,26846,2637122,145009,85806,521886,571646,1716191,54874,520708,516637,354302,65119,23556,73659,4071,9900460,1055173,
2010:Q2,Next9,25690784,6835631,5826957,1008674,18855152,2550381,653514,1298154,974187,323967,180878,118080,62798,3836126,367004,718535,1711117,5261706,2073427,204311,2476245,2468341,2123785,183174,29572,131809,7904,23214539,10563774,
2010:Q2,Next40,24264469,9886930,7963432,1923498,14377539,2096609,392728,635233,470653,164581,56821,27957,28864,1393962,506178,616642,1399035,5665517,1183315,431497,5267265,5256814,4244549,854407,49593,108264,10451,18997205,46949715,
2010:Q2,Bottom50,5388818,4015029,2943944,1071085,1373789,287009,22484,39797,31737,8060,2044,1148,896,83324,110610,19720,269456,190813,162729,185804,4987036,4984625,3457251,1363406,50924,113043,2412,401782,58688166,
2010:Q3,TopPt1,6730446,941341,697917,243424,5789106,514601,212554,1202986,1034945,168041,103072,92380,10693,2372938,106414,1137,35119,15044,1202189,23052,130077,128851,65033,13204,20086,30528,1226,6600370,117441,19535786
2010:Q3,RemainingTop1,10872763,2076495,1804965,271530,8796268,942545,310439,923927,773625,150302,423193,396667,26526,3020343,150506,88858,550627,581200,1750257,54372,516113,513264,350636,67077,23307,72244,2849,10356650,1057516,6467239
2010:Q3,Next9,26533366,6812248,5794199,1018049,19721119,2600882,649238,1294466,1018844,275622,186994,121877,65118,4283997,376626,763317,1859804,5379123,2122717,203955,2465762,2458574,2115359,182451,27594,133170,7187,24067605,10584334,1198342
2010:Q3,Next40,24562690,9797207,7871217,1925990,14765483,2093756,387219,607096,484570,122526,57817,28394,29423,1507008,514416,645920,1519600,5800821,1199028,432802,5215767,5205912,4192702,857588,42688,112934,9855,19346923,47043704,92837
2010:Q3,Bottom50,5385547,3991221,2929932,1061289,1394326,285075,21683,36830,31122,5707,1919,1003,916,90678,112078,19726,288696,186667,165500,185473,4990627,4988394,3440959,1383407,48544,115485,2233,394920,58806249,
2010:Q4,TopPt1,7042439,954727,693667,261060,6087712,518436,233665,1161305,918910,242395,107328,94663,12664,2613350,107540,1175,42540,16064,1263179,23132,125949,124583,61539,13794,19476,29774,1366,6916490,117717,
2010:Q4,RemainingTop1,11274677,2083895,1806938,276957,9190782,935268,362617,963517,741542,221975,423650,396712,26938,3309546,161343,84845,573723,558476,1762763,55034,512337,508497,348506,65643,21835,72513,3841,10762340,1060225,
2010:Q4,Next9,27132395,6738074,5729657,1008417,20394320,2564024,702654,1285329,935797,349532,198836,137797,61039,4608187,380153,810476,1936634,5520767,2182306,204955,2460135,2452382,2082573,194843,27915,147051,7752,24672260,10609150,
2010:Q4,Next40,24878650,9681210,7757726,1923483,15197440,2096424,400960,626530,442081,184449,60867,31911,28956,1620523,511470,666087,1660634,5916021,1201511,436412,5243015,5232829,4159195,915209,42737,115688,10187,19635635,47157581,
2010:Q4,Bottom50,5342375,3917907,2852383,1065524,1424469,286652,23545,39418,30381,9037,2446,908,1537,98360,112278,20167,301423,192033,162463,185684,4969139,4966786,3340467,1457322,52910,116087,2353,373237,58948890,
2011:Q1,TopPt1,7291178,956062,686032,270030,6335116,546464,217535,1127850,911267,216583,104270,89483,14787,2828195,109292,1167,49019,16591,1311518,23214,121289,119906,59168,13595,17726,29416,1383,7169889,118038,
2011:Q1,RemainingTop1,11548951,2082416,1796871,285544,9466536,973854,354091,953344,749935,203409,421187,393409,27777,3564187,174049,80025,590500,532500,1767101,55697,506892,502816,350807,62807,19635,69568,4075,11042060,1063267,
2011:Q1,Next9,27527869,6634540,5624108,1010432,20893328,2613678,693873,1274479,951571,322908,204750,145932,58818,4889822,385756,817780,1985512,5594501,2227209,205966,2505679,2497817,2107232,193698,26323,170564,7863,25022189,10637860,
2011:Q1,Next40,25050720,9552493,7623742,1928752,15498226,2156691,386336,608619,446465,162153,61979,32881,29098,1722588,510657,669739,1774420,5966110,1201031,440057,5242820,5232639,4167010,901591,38469,125570,10181,19807899,47289610,
2011:Q1,Bottom50,5309776,3859499,2786018,1073481,1450277,296785,22893,38135,30133,8002,3000,810,2190,105158,112847,20410,309843,196542,158765,185898,4899465,4897095,3267545,1456618,54182,118751,2370,410311,59113938,
2011:Q2,TopPt1,7375625,977579,685880,291699,6398046,569568,206746,1149622,894197,255425,114871,98214,16658,2826722,110866,1166,52256,17081,1325872,23276,115034,113628,56299,13613,15331,28385,1406,7260591,118396,
2011:Q2,RemainingTop1,11592336,2107502,1815035,292467,9484834,1002428,353042,998704,754475,244230,425998,397523,28475,3537117,186200,75330,592080,506187,1751450,56298,508177,503823,351914,60932,17080,73897,4354,11084160,1066594,
2011:Q2,Next9,27634494,6608737,5606396,1002341,21025757,2643317,692434,1316214,958275,357939,224582,167998,56585,4857507,390778,831012,1965607,5663976,2233555,206774,2506768,2498767,2105159,197442,23464,172701,8000,25127726,10669906,
2011:Q2,Next40,25174653,9501924,7565475,1936449,15672729,2204731,375721,641237,446617,194620,67604,38456,29148,1740007,509260,675991,1809125,6012226,1193558,443268,5244678,5234481,4172321,910115,31795,120251,10197,19929975,47437116,
2011:Q2,Bottom50,5261687,3803551,2717457,1086093,1458136,305159,22563,39694,29843,9852,3492,727,2765,105050,113331,20689,307549,201055,153655,185897,4846325,4843930,3203008,1470975,52549,117399,2395,415362,59298094,
2011:Q3,TopPt1,7057575,966088,681168,284919,6091487,594914,196160,1258424,972292,286132,111313,92716,18597,2363822,111597,1116,47070,17367,1365990,23714,110823,109513,53580,13612,15260,27062,1310,6946752,118785,
2011:Q3,RemainingTop1,11035278,2125964,1823065,302899,8909313,1034726,351170,1075925,797888,278037,424345,394939,29406,2914377,195785,69722,556863,478368,1750096,57935,512617,508722,353409,58258,15998,81057,3895,10522661,1070155,
2011:Q3,Next9,26908594,6551196,5534180,1017017,20357398,2678870,689870,1440344,1056995,383349,230243,174924,55319,4156362,393009,801152,1781793,5705685,2268904,211166,2511254,2503557,2110525,201740,24717,166575,7696,24397341,10704728,
2011:Q3,Next40,24949860,9485892,7547578,1938314,15463968,2257489,365217,710183,489726,220457,68647,39122,29525,1570098,505024,664252,1645912,6031644,1191218,454285,5257048,5247163,4179564,925031,33637,108931,9885,19692812,47597426,
2011:Q3,Bottom50,5226096,3796233,2708754,1087479,1429862,314284,22212,41368,29993,11375,3988,638,3350,90132,113352,20748,279599,205251,149415,189512,4816543,4814222,3137494,1503534,58778,114417,2320,409553,59498055,
2011:Q4,TopPt1,7312432,978898,679212,299686,6333534,621232,195376,1227115,938984,288130,92790,72593,20197,2539914,114391,1135,54552,17945,1444774,24311,106290,104996,50637,13604,15280,25475,1294,7206142,119201,
2011:Q4,RemainingTop1,11324267,2143814,1835117,308697,9180453,1068308,365504,1081730,796700,285030,413072,383037,30035,3116220,211656,65370,576770,452325,1769491,60008,520195,516259,354771,55934,14698,90856,3935,10804072,1073902,
2011:Q4,Next9,27386320,6503960,5493671,1010289,20882360,2715654,705185,1432423,1048642,383781,217678,164174,53504,4383939,402074,831579,1840747,5788782,2347238,217061,2499765,2492071,2105162,207242,26426,153241,7693,24886555,10741766,
2011:Q4,Next40,25242081,9418126,7482480,1935646,15823955,2311878,362991,704412,482795,221617,63983,34374,29609,1660984,507708,677886,1778716,6090908,1195903,468585,5274650,5264854,4192201,943941,36472,92240,9796,19967431,47767865,
2011:Q4,Bottom50,5203713,3739594,2649214,1090380,1464120,323708,22560,41244,29672,11573,4387,549,3838,95763,114541,21127,289702,210056,146392,194640,4797075,4794762,3082725,1535504,66509,110024,2313,406638,59710520,
2012:Q1,TopPt1,7687484,1002900,678366,324534,6684584,638883,179637,1165522,864391,301131,92308,71229,21079,2910473,114655,1189,64715,18604,1474458,24139,102187,100775,48410,13618,13733,25015,1412,7585297,119636,
2012:Q1,RemainingTop1,11793675,2163005,1848524,314481,9630671,1084674,352410,1079385,776942,302444,412543,382643,29900,3567140,219853,61657,605539,426644,1760864,59962,516894,512108,356436,53041,12813,89819,4786,11276781,1077786,
2012:Q1,Next9,28079413,6463922,5465659,998264,21615491,2719380,689770,1391629,998064,393565,223996,173938,50058,4885796,402755,892586,1939884,5883765,2370289,215640,2543872,2535693,2132894,207185,24930,170685,8178,25535541,10780461,
2012:Q1,Next40,25605799,9335505,7395027,1940478,16270294,2345751,348012,688677,456429,232247,65054,36148,28906,1828933,501845,704469,1968062,6161557,1190958,466975,5261888,5251817,4186784,934253,32578,98202,10071,20343911,47945760,
2012:Q1,Bottom50,5164791,3668289,2567005,1101283,1496502,330127,21758,41423,29138,12285,4606,473,4133,107541,114309,21672,306172,215064,141472,192359,4711063,4708648,2992750,1536945,67209,111743,2416,453728,59932187,
2012:Q2,TopPt1,7718618,1009163,682336,326827,6709455,647753,166930,1230003,944460,285543,95196,73459,21736,2817494,112737,1146,66361,19015,1528766,24055,97399,95867,45611,13705,12717,23834,1531,7621219,120085,
2012:Q2,RemainingTop1,11692659,2213826,1891607,322219,9478832,1083565,343351,1115533,823341,292192,414680,385075,29605,3420842,221446,56120,599199,399044,1764897,60155,520408,514756,357486,50512,11101,95658,5652,11172250,1081756,
2012:Q2,Next9,28028754,6496861,5494405,1002456,21531893,2689897,678137,1481647,1102400,379246,234538,187922,46616,4722445,396202,868809,1880618,5944160,2420396,215045,2547595,2538924,2133496,212336,24544,168547,8671,25481159,10820253,
2012:Q2,Next40,25717075,9422990,7485958,1937032,16294085,2359207,335221,720016,501706,218311,67315,39216,28099,1810965,488590,695406,1961361,6198716,1190118,467171,5270809,5260460,4189590,950103,31023,89745,10349,20446266,48128437,
2012:Q2,Bottom50,5154953,3669828,2569268,1100561,1485124,333545,21129,40944,29295,11649,4765,399,4366,104530,112847,21771,297809,219649,137228,190906,4669826,4667307,2923549,1563812,70386,109560,2519,485126,60159757,
2012:Q3,TopPt1,8067876,1020858,688536,332322,7047018,659136,170056,1241750,913528,328221,93407,71067,22341,3023101,113846,1165,73962,19563,1627014,24019,92009,90460,42286,13491,11725,22958,1549,7975867,120541,
2012:Q3,RemainingTop1,12078346,2273323,1943794,329529,9805022,1086643,363050,1161157,822602,338555,413685,384335,29350,3657445,232290,51722,615272,372135,1791140,60484,520261,514366,358443,47751,9388,98783,5895,11558085,1085763,
2012:Q3,Next9,28630215,6553310,5549292,1004019,22076904,2667243,700376,1509012,1095242,413770,239509,195891,43618,4982690,399672,899458,1921801,6023832,2518400,214912,2536914,2528123,2111963,217843,24218,174099,8791,26093301,10860583,
2012:Q3,Next40,26181218,9536322,7602341,1933982,16644896,2378116,337034,749910,495470,254440,67887,40492,27395,1912154,485468,709284,2086302,6254266,1196097,468378,5302798,5292447,4206289,969545,29586,87028,10351,20878420,48313221,
2012:Q3,Bottom50,5180342,3672963,2572081,1100882,1507379,337826,21752,42766,28999,13767,4909,328,4582,110991,113087,22161,305271,224523,134178,189914,4665737,4663197,2878692,1601823,73723,108960,2540,514605,60389927,
2012:Q4,TopPt1,8193050,1035599,694169,341429,7157452,695476,182069,1183854,900120,283734,96153,73341,22813,3056105,114576,1165,78424,20035,1705304,24290,87849,86552,40439,14047,10819,21247,1297,8105201,120999,
2012:Q4,RemainingTop1,12202516,2330161,1992619,337543,9872354,1137114,399853,1128377,829038,299339,416179,387151,29028,3671825,242032,46960,618603,344432,1805318,61660,526474,521984,360482,44590,7640,109272,4490,11676042,1089759,
2012:Q4,Next9,28928284,6602514,5597292,1005222,22325770,2730316,742409,1481073,1105541,375533,250530,209745,40785,4997080,401880,914256,1904434,6092551,2593538,217701,2569343,2561422,2153471,224819,24160,158972,7921,26358941,10900891,
2012:Q4,Next40,26468744,9631997,7695207,1936789,16836748,2452714,346773,713042,497305,215737,70208,43531,26677,1944897,481006,716479,2138964,6298998,1197717,475948,5300025,5290406,4198955,994032,28658,68762,9619,21168719,48497439,
2012:Q4,Bottom50,5190852,3669252,2562750,1106502,1521599,350496,23096,40507,28760,11746,5017,256,4761,111971,113107,22468,303560,229275,130234,191870,4603427,4601088,2783725,1635418,77876,104069,2339,587425,60619396,
2013:Q1,TopPt1,8627290,1067450,707509,359941,7559840,712289,165413,1100846,849417,251429,88561,64879,23682,3467084,115803,1197,88280,21516,1774494,24357,80120,78762,35350,12817,9872,20724,1357,8547170,121453,
2013:Q1,RemainingTop1,12752977,2416664,2073035,343629,10336314,1149416,380960,1089122,818205,270918,411134,381890,29244,4169895,253335,42763,640374,323541,1813500,62273,522743,517749,360190,42498,5852,109208,4994,12230235,1093694,
2013:Q1,Next9,29895794,6733913,5736841,997072,23161881,2722125,719833,1421017,1076073,344944,248009,208717,39292,5538317,405720,956409,1971317,6302617,2657980,218537,2492122,2483926,2061694,225081,24049,173101,8197,27403672,10940617,
2013:Q1,Next40,27171687,9819274,7881769,1937505,17352413,2482592,330822,669148,481034,188114,68790,42240,26550,2124385,478141,735214,2307072,6479928,1197051,479271,5336566,5326832,4240938,985694,27608,72592,9735,21835121,48678417,
2013:Q1,Bottom50,5224561,3672186,2559379,1112807,1552375,356534,22094,38689,28368,10322,5230,194,5036,124804,113397,22922,315158,235917,125784,191845,4627206,4624812,2789914,1647683,81980,105234,2394,597355,60844862,
2013:Q2,TopPt1,8698733,1085164,719898,365267,7613568,730023,155712,940322,756717,183605,99404,74972,24432,3524192,116291,1196,93126,23107,1905659,24537,75838,74358,32464,12819,9101,19974,1480,8622895,121896,
2013:Q2,RemainingTop1,12826515,2505301,2154875,350427,10321214,1162872,374399,988401,784184,204217,420354,390975,29379,4213384,262456,37912,643430,303282,1851521,63203,522791,516909,362009,39814,3775,111311,5882,12303724,1097518,
2013:Q2,Next9,30253349,6863335,5865917,997418,23390014,2714778,710980,1272931,998847,274084,271131,233337,37794,5583122,407104,969341,1951222,6500116,2788830,220459,2508649,2499948,2062970,231028,24748,181203,8701,27744699,10979202,
2013:Q2,Next40,27598447,10040507,8108972,1931534,17557940,2513874,320757,575711,443292,132418,74776,48408,26369,2166765,472715,741562,2363341,6638896,1204587,484955,5370258,5360240,4257225,1003016,28065,71933,10018,22228189,48853480,
2013:Q2,Bottom50,5258704,3699379,2588381,1110998,1559325,362841,21614,34964,27652,7312,5394,118,5277,126508,113259,23217,313091,242665,122859,192913,4605387,4602887,2735254,1673516,88925,105192,2500,653317,61063026,
2013:Q3,TopPt1,9047861,1092387,731075,361312,7955475,752463,155565,897134,730501,166633,94084,68975,25109,3736689,117926,1231,102654,24798,2048109,24821,70491,69091,29780,12704,7782,18826,1399,8977371,122323,26432326
2013:Q3,RemainingTop1,13221532,2595530,2235911,359619,10626002,1184821,386561,970762,781864,188898,417447,387963,29485,4455402,275122,33724,661407,283460,1892876,64419,526141,520611,365118,36481,2360,116653,5530,12695391,1101182,7227742
2013:Q3,Next9,31085184,6989545,5981548,1007997,24095639,2721521,724717,1245475,992039,253437,271484,235103,36381,5841093,412271,1014145,2000604,6710589,2930381,223358,2523954,2515493,2075082,237214,23214,179982,8461,28561230,11016086,1371905
2013:Q3,Next40,28327256,10289420,8359651,1929769,18037837,2554801,319817,556446,437680,118766,74158,47975,26182,2267814,471068,761342,2517684,6809965,1211974,492768,5414293,5404544,4289738,1026217,24351,64238,9748,22912964,49019955,118441
2013:Q3,Bottom50,5339371,3750361,2640120,1110241,1589011,370657,21940,33928,27303,6625,5554,59,5495,133031,113752,23683,322016,249580,119902,194967,4608128,4605689,2696560,1717681,88305,103143,2440,731243,61270584,
2013:Q4,TopPt1,9338369,1115133,745134,370000,8223236,762568,156470,824955,656232,168723,108288,83864,24424,3974218,117554,1667,115162,28388,2108767,25198,75982,74536,31097,13136,8359,21944,1447,9262387,122729,
2013:Q4,RemainingTop1,13699790,2631188,2274607,356581,11068602,1219127,384536,944469,752641,191828,413395,385130,28264,4757917,274309,35240,692500,298420,1982764,65926,510964,505156,370134,40294,3539,91189,5808,13188826,1104648,
2013:Q4,Next9,31932338,7096526,6094032,1002494,24835812,2745419,730499,1202802,940443,262359,293782,255902,37880,6157705,420120,1063638,2137070,6913070,2942919,228789,2587465,2578655,2060027,242953,25190,250485,8809,29344873,11050832,
2013:Q4,Next40,28913419,10471837,8529471,1942366,18441582,2562994,328406,537769,416729,121039,77686,52375,25311,2340475,480783,777806,2637067,6963798,1229887,504911,5529216,5519109,4315595,1055765,29196,118554,10107,23384203,49175759,
2013:Q4,Bottom50,5384772,3764490,2656358,1108132,1620281,373376,21829,33902,27123,6779,5178,188,4991,138296,115024,23773,336710,251009,121153,200030,4616965,4614446,2660197,1738320,95105,120825,2518,767807,61464966,
2014:Q1,TopPt1,9638529,1147974,759937,388036,8490555,787463,154805,819629,654558,165072,124538,100847,23690,4196016,116793,2073,122016,31083,2111064,25075,78514,77029,32732,13399,8468,22430,1485,9560014,123114,
2014:Q1,RemainingTop1,14152375,2664167,2312709,351459,11488208,1281835,377147,953170,764584,188586,407164,380150,27014,5040002,272334,36101,705356,306909,2042128,66060,515529,509497,374735,43662,5829,85270,6032,13636846,1107918,
2014:Q1,Next9,32565698,7202214,6214958,987256,25363484,2821334,729827,1234899,970447,264452,317932,278805,39127,6452844,426725,1082691,2186717,6986759,2894276,229479,2595507,2586381,2055643,243148,24743,262848,9125,29970192,11083487,
2014:Q1,Next40,29247909,10620519,8668417,1952102,18627389,2603983,334577,551241,432463,118778,81707,57313,24394,2407621,489223,781205,2638954,6992634,1239520,506723,5554895,5544453,4326824,1059122,29618,128889,10442,23693014,49321177,
2014:Q1,Bottom50,5386568,3752460,2646305,1106155,1634108,380999,21488,34283,27606,6677,4824,330,4494,143088,116073,23690,337853,250675,120836,200299,4563260,4560670,2604482,1737511,93196,125481,2590,823308,61646520,
2014:Q2,TopPt1,9990597,1172581,775507,397073,8818017,796687,144439,811366,624040,187327,127694,104699,22995,4449507,116559,2493,130932,33838,2179425,25076,81390,79840,34592,14059,8743,22446,1550,9909207,123479,
2014:Q2,RemainingTop1,14651389,2707872,2358293,349579,11943517,1314133,352041,971134,757937,213198,393476,367646,25829,5362508,271974,37155,725149,315741,2133669,66539,524246,517823,380109,47203,8076,82436,6423,14127143,1111006,
2014:Q2,Next9,33286662,7329731,6345704,984027,25956931,2842217,706932,1262059,964198,297860,323847,283535,40312,6791470,435113,1110624,2269033,7066411,2917867,231358,2611214,2601674,2061688,249693,25107,265185,9541,30675447,11114222,
2014:Q2,Next40,29683523,10835331,8865111,1970219,18848192,2610290,331725,568902,431666,137236,80441,56914,23526,2486662,499465,788181,2685986,7026802,1258623,511114,5612585,5601735,4345576,1092411,31991,131757,10849,24070938,49457084,
2014:Q2,Bottom50,5428602,3776199,2667736,1108463,1652403,383411,20390,35470,27724,7747,4516,490,4026,148857,117413,23646,344201,250377,122349,201771,4540620,4537937,2555395,1760654,94084,127804,2683,887981,61816323,
2014:Q3,TopPt1,10050807,1204459,791818,412641,8846348,810071,147600,794479,608780,185700,142387,120112,22275,4366599,115492,2884,134728,36519,2270654,24935,80944,79471,36415,14536,8806,19714,1473,9969863,123827,
2014:Q3,RemainingTop1,14730987,2751671,2404572,347099,11979316,1354308,354391,972378,760185,212192,382622,357980,24642,5253491,269103,37550,728500,323956,2236386,66631,551112,545167,385991,50248,10861,98068,5945,14179875,1113925,
2014:Q3,Next9,33504429,7461021,6485092,975929,26043408,2877778,718591,1277841,974891,302949,344816,303522,41294,6669577,440787,1107808,2274189,7133116,2967003,231901,2565159,2555724,2067438,255460,24246,208579,9435,30939269,11143206,
2014:Q3,Next40,29867325,11035571,9045254,1990316,18831755,2625892,343009,575061,438442,136619,83466,60826,22639,2442649,506938,782064,2630724,7048039,1281326,512588,5633192,5622320,4373732,1126187,31785,90616,10872,24234133,49584357,
2014:Q3,Bottom50,5434841,3786105,2672246,1113860,1648736,387204,20462,35736,27996,7740,4230,659,3572,144407,118282,23433,338702,249866,124523,201891,4524106,4521446,2517517,1796551,90659,116719,2660,910735,61975452,
2014:Q4,TopPt1,10337224,1236803,805741,431062,9100421,822365,150038,768256,589500,178756,138742,117135,21607,4536305,115435,3309,142027,39281,2359806,24856,82819,81409,38107,15049,9083,19171,1410,10254405,124157,
2014:Q4,RemainingTop1,15115806,2781480,2438325,343155,12334325,1392235,355074,964473,759019,205455,365941,342407,23534,5468097,269314,38520,743468,332681,2337624,66898,563963,558413,391863,53887,13713,98950,5550,14551842,1116689,
2014:Q4,Next9,34084420,7558257,6595286,962971,26526163,2909566,728288,1280279,978906,301373,341460,299203,42257,6894163,449838,1131597,2333806,7209297,3014823,233047,2562478,2553100,2067915,261797,24446,198943,9379,31521942,11170609,
2014:Q4,Next40,30162529,11172568,9166861,2005707,18989961,2639131,353703,573762,442076,131686,79504,57686,21818,2492104,517835,787002,2649502,7078096,1303955,515367,5693370,5682441,4404897,1158600,34377,84566,10929,24469159,49703871,
2014:Q4,Bottom50,5433791,3771800,2655370,1116430,1661990,390630,20457,35670,28182,7488,3979,831,3148,147689,119716,23353,341760,249447,126668,202621,4514545,4511896,2484476,1820207,90820,116393,2648,919246,62124985,
2015:Q1,TopPt1,10630965,1267328,820846,446482,9363637,859029,143966,765668,611732,153936,144588,123897,20690,4685955,115258,3726,149139,42013,2429566,24729,84461,83004,39405,15097,9402,19101,1457,10546504,124472,
2015:Q1,RemainingTop1,15511040,2819222,2478842,340380,12691818,1476870,338695,965622,786440,179182,350967,328778,22189,5656824,269171,39267,758025,341114,2428229,67034,572735,566909,396424,57167,16946,96372,5827,14938305,1119311,
2015:Q1,Next9,34722214,7674238,6720046,954192,27047976,3027028,716326,1312354,1036820,275534,350142,307666,42476,7091481,458526,1144926,2391448,7279089,3042911,233745,2545394,2535668,2049896,261208,24844,199721,9726,32176819,11196602,
2015:Q1,Next40,30532162,11348721,9324466,2024255,19183440,2707086,355287,582669,470302,112367,78868,58129,20739,2534556,528355,787417,2666548,7101644,1323845,517165,5717005,5705719,4423844,1157415,38090,86370,11286,24815157,49816503,
2015:Q1,Bottom50,5453964,3773480,2652734,1120746,1680484,402242,19730,35402,28988,6414,3712,1013,2699,150385,121080,23213,344609,248910,128303,202898,4470695,4467969,2441893,1816223,91499,118354,2726,983268,62266000,
2015:Q2,TopPt1,10713202,1301081,838234,462847,9412121,867888,139780,711896,588035,123861,142821,122989,19832,4708226,113896,4146,153405,44702,2500707,24654,86915,85429,41005,15500,9731,19193,1486,10626287,124773,
2015:Q2,RemainingTop1,15653405,2870190,2529922,340268,12783215,1507885,326086,928135,781597,146539,334220,313288,20932,5682411,265446,39992,763491,349174,2519058,67316,583269,577269,403105,60878,20668,92618,6000,15070136,1121806,
2015:Q2,Next9,34991019,7823615,6872707,950908,27167404,3046886,709059,1271176,1033039,238137,348762,306092,42671,7114517,463330,1157130,2407333,7340931,3073336,234944,2554416,2544404,2047136,267880,25326,204062,10011,32436603,11221354,
2015:Q2,Next40,30749526,11578952,9523136,2055816,19170574,2712913,358820,559357,470220,89136,75431,55696,19734,2530581,534922,787244,2629959,7117199,1344099,520050,5807000,5795404,4470314,1191275,42960,90855,11596,24942526,49923128,
2015:Q2,Bottom50,5473178,3794570,2659447,1135123,1678608,404534,19160,34198,29087,5111,3476,1192,2284,149277,121777,23061,341205,248237,130000,203683,4484637,4481847,2426289,1842251,92222,121085,2790,988541,62399574,
2015:Q3,TopPt1,10460046,1310728,851703,459026,9149317,874124,148622,787412,665379,122032,143044,124187,18857,4313054,111693,4531,150131,47285,2544637,24785,88567,87126,42720,15844,9973,18589,1441,10371478,125062,
2015:Q3,RemainingTop1,15333213,2912474,2571335,341138,12420739,1533736,338971,992183,847108,145076,317519,297934,19584,5175706,259183,39947,744232,356394,2594700,68167,598362,592649,409976,63949,24959,93764,5714,14734850,1124185,
2015:Q3,Next9,34663245,7939903,6979476,960428,26723342,3057630,735257,1407256,1166472,240784,349697,307291,42406,6563075,465393,1133061,2312356,7385601,3075900,238115,2551737,2541717,2049051,274200,25203,193263,10020,32111508,11245035,
2015:Q3,Next40,30741896,11821343,9744590,2076753,18920553,2712934,377326,621446,533246,88200,72617,53998,18619,2370250,538698,771810,2452171,7115839,1360237,527225,5887050,5875349,4517276,1227231,46859,83982,11701,24854846,50024622,
2015:Q3,Bottom50,5496724,3845686,2708688,1136998,1651037,405944,19663,35768,30690,5078,3254,1377,1877,135699,122001,22719,321257,247307,130963,206462,4506193,4503400,2410234,1881911,90737,120517,2792,990531,62526784,
2015:Q4,TopPt1,10663959,1325986,864276,461710,9337972,901419,151916,716284,654791,61494,144688,126680,18007,4498318,110935,4986,158639,50071,2575728,24988,90407,88999,44786,15801,10295,18117,1408,10573551,125340,
2015:Q4,RemainingTop1,15685080,2946866,2605709,341157,12738214,1599892,340675,928049,852215,75834,300829,282436,18394,5409336,257314,41216,764081,365030,2662572,69220,614707,609201,417563,67639,30039,93960,5506,15070373,1126464,
2015:Q4,Next9,35215357,8039353,7074782,964571,27176004,3142389,747018,1320329,1180893,139437,352506,310214,42292,6811047,472267,1170505,2394026,7458036,3065896,241984,2559260,2549184,2066955,270491,26389,185349,10076,32656097,11267815,
2015:Q4,Next40,31135439,12017926,9919390,2098536,19117513,2760482,389727,583996,541503,42494,70360,52713,17647,2428273,547362,781984,2503878,7141175,1374361,535915,5921459,5909617,4568000,1204637,57697,79284,11842,25213980,50121862,
2015:Q4,Bottom50,5547212,3874769,2733710,1141060,1672443,414464,19687,33495,31031,2464,3083,1570,1513,139610,123039,22687,328114,246731,131586,209947,4453374,4450569,2395543,1841655,92770,120601,2805,1093838,62648707,
2016:Q1,TopPt1,10836784,1356109,878403,477706,9480675,929732,146850,737532,677271,60262,163591,146158,17432,4578589,110235,5424,164934,52818,2565930,25041,91689,90230,46131,15815,10443,17841,1459,10745095,125608,
2016:Q1,RemainingTop1,15947949,2981776,2641426,340350,12966173,1667860,326159,954370,879634,74736,284223,266720,17503,5509148,255630,42065,776759,373322,2706777,69861,627789,621976,422915,70501,35849,92711,5813,15320160,1128655,
2016:Q1,Next9,35682446,8147648,7187792,959856,27534798,3230790,737969,1380936,1240641,140296,377821,335066,42754,6914486,479368,1188180,2443538,7523297,3013976,244437,2539145,2528703,2050299,270866,25776,181762,10443,33143301,11289864,
