Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Income Cutoff,Maximum Income Cutoff
2014:Q4,pct00to20,2589163,1243729,961025,282704,1345434,271625,27417,34891,25256,9635,54489,49309,5180,255080,46032,8705,38442,198506,347713,62534,648075,647118,270475,272509,57149,46984,957,1941088,24842138,,
2015:Q1,pct99to100,20830476,3599779,2915816,683963,17230697,1964812,331664,1323893,1053741,270152,313256,278117,35140,8055155,307883,36432,908658,204803,3705639,78500,943689,937826,629540,93963,26910,187412,5864,19886787,1245129,,
2015:Q1,pct80to99,45313283,11652422,9980462,1671959,33660861,3672505,866021,1619859,1299693,320166,438252,393308,44944,9370106,695205,1137577,3789103,7622247,4088925,361062,5907416,5892577,4608238,1025865,46184,212290,14839,39405867,23662484,,
2015:Q1,pct60to80,15461961,5125977,4067790,1058187,10335984,1193909,197718,352813,281352,71462,78438,65374,13064,1505860,227403,569421,1087094,4156738,720765,245824,3099049,3094184,2171556,852506,30514,39609,4864,12362912,24904559,,
2015:Q1,pct40to60,8092725,3137733,2443757,693976,4954992,846394,99604,212385,170587,41798,25434,18876,6558,636393,136249,198061,378720,1965658,288201,167893,1763823,1761019,1099652,634657,13354,13356,2804,6328902,24905885,,
2015:Q1,pct20to40,4560991,2125301,1634726,490575,2435690,525432,52782,113006,97718,15288,20404,16276,4128,293163,76802,48229,107729,869510,198808,129824,1020661,1019037,572333,421023,9333,16348,1624,3540330,24906043,,
2015:Q1,pct00to20,2590908,1241778,954382,287396,1349130,269202,26216,39757,31190,8567,52491,47532,4959,258524,48849,8828,38465,193814,350516,62468,655653,654626,270142,279096,54486,50902,1026,1935256,24898789,,
2015:Q2,pct99to100,21036874,3707852,3004902,702949,17329023,1993097,321353,1272618,1039316,233302,300065,266208,33857,8094632,308000,36782,918116,204382,3801046,78931,966993,960779,639148,101376,28988,191268,6214,20069882,1247754,,
2015:Q2,pct80to99,45726154,11863240,10185683,1677557,33862914,3714513,855247,1543939,1283698,260241,432561,388520,44040,9435532,696805,1145241,3786746,7688669,4200805,362856,5940273,5925159,4623710,1036545,50305,214599,15115,39785880,23713057,,
2015:Q2,pct60to80,15485292,5200933,4130655,1070278,10284359,1184046,199864,336315,279086,57229,74048,61160,12887,1479483,229295,572095,1072359,4170014,718934,247907,3135893,3130908,2177008,879317,34623,39960,4985,12349399,24958309,,
2015:Q2,pct40to60,8167507,3203411,2501591,701820,4964096,857839,99305,206732,174134,32598,29412,23102,6310,625515,136940,200676,370922,1979274,288341,169139,1785158,1782339,1104394,651137,15176,11631,2819,6382349,24959125,,
2015:Q2,pct20to40,4580949,2147200,1649403,497797,2433748,528371,51975,108448,96210,12238,19208,15616,3592,289335,77255,47835,108285,869151,204686,129200,1034392,1032731,571294,434690,10438,16309,1661,3546557,24959857,,
2015:Q2,pct00to20,2583554,1245771,951212,294560,1337783,262242,25162,36708,29534,7174,49416,44650,4766,260514,51076,8943,38967,188753,353389,62613,653527,652436,272294,274719,51377,54046,1091,1930027,24952533,,
2015:Q3,pct99to100,20479960,3764242,3060099,704143,16715718,2014290,340806,1400231,1165190,235041,289910,257500,32409,7300625,304776,36728,888116,202517,3857658,80064,977693,971774,649367,108128,30996,183284,5919,19502267,1250263,,
2015:Q3,pct80to99,45393992,12004586,10319498,1685089,33389406,3744640,887328,1664090,1405748,258342,429029,386179,42850,8837533,695119,1123472,3623070,7737229,4280413,367484,5963758,5948706,4642564,1053060,54040,199042,15052,39430234,23761184,,
2015:Q3,pct60to80,15350644,5298871,4220521,1078350,10051773,1172178,210174,379009,322427,56583,69901,57296,12605,1303769,229813,560214,989104,4172784,712879,251949,3171667,3166649,2182036,906694,38725,39193,5018,12178978,25009555,,
2015:Q3,pct40to60,8254311,3299421,2586852,712569,4954890,867430,102229,236166,204181,31984,32816,26857,5959,596459,137000,197060,336463,1989377,287888,172002,1811496,1808612,1109359,670431,16797,12024,2885,6442815,25009812,,
2015:Q3,pct20to40,4603934,2191109,1692775,498334,2412825,530917,54248,112311,100245,12066,17967,14956,3011,262871,77372,45802,102820,867602,211235,129679,1048072,1046412,570764,448353,11190,16105,1659,3555863,25011089,,
2015:Q3,pct00to20,2612281,1271905,976046,295859,1340376,254913,25055,52259,45104,7155,46508,41999,4508,256528,52888,8793,40574,182917,356365,63576,659223,658087,275166,276471,45983,60468,1135,1953059,25003785,,
2015:Q4,pct99to100,20964933,3825534,3115000,710534,17139400,2092088,347542,1305888,1169400,136489,281700,250582,31118,7666184,307420,37357,920670,203034,3896070,81444,991640,985904,661705,112819,33817,177563,5735,19973294,1252677,,
2015:Q4,pct80to99,46124629,12125646,10435670,1689976,33998983,3869741,900885,1541186,1408715,132472,427129,385317,41812,9159085,699097,1151468,3718152,7814634,4344496,373111,5974449,5959402,4674958,1036687,60900,186857,15047,40150180,23807281,,
2015:Q4,pct60to80,15500214,5369898,4283603,1086294,10130316,1177702,217163,354083,326057,28026,65951,53578,12373,1338672,232732,572912,1017117,4192289,705011,256685,3158265,3153200,2187599,881486,45474,38641,5065,12341948,25058718,,
2015:Q4,pct40to60,8381336,3375092,2653846,721247,5006244,891461,103751,225970,211152,14818,36110,30406,5705,593648,138151,204023,345481,2005025,287183,175440,1808582,1805641,1115937,657287,20414,12003,2941,6572754,25058381,,
2015:Q4,pct20to40,4652649,2222318,1721951,500367,2430331,536469,55199,105603,99612,5991,16818,14285,2533,268309,78068,46523,106983,867797,218017,130544,1037180,1035516,572202,433371,14011,15932,1664,3615468,25060168,,
2015:Q4,pct00to20,2623285,1286413,987796,298617,1336873,251186,24483,49423,45496,3927,43758,39446,4312,260686,55450,9094,40333,178265,359366,64830,669091,667908,280447,278573,42573,66314,1184,1954194,25052962,,
2016:Q1,pct99to100,21352807,3915796,3187312,728484,17437012,2172524,335205,1356425,1219577,136848,299099,268901,30198,7822486,310337,37766,941759,202948,3876140,82323,1003680,997405,668716,117305,36161,175223,6275,20349128,1255018,,
2016:Q1,pct80to99,46757522,12272009,10579099,1692910,34485513,3999347,887690,1586939,1455995,130944,444616,403379,41236,9312963,703311,1163403,3766655,7884584,4359308,376697,5969009,5953589,4668590,1039766,65462,179771,15420,40788512,23851769,,
2016:Q1,pct60to80,15589628,5415746,4319325,1096421,10173881,1184266,219095,372490,344916,27574,64734,52435,12299,1336432,235760,577663,1025400,4207358,690665,260018,3156526,3151315,2182164,879888,50860,38402,5212,12433101,25106218,,
2016:Q1,pct40to60,8484914,3425569,2697930,727640,5059345,916209,103324,241568,227132,14436,35802,30143,5659,586296,139350,207593,346833,2019193,285458,177720,1811177,1808236,1114533,659753,22585,11365,2941,6673737,25105264,,
2016:Q1,pct20to40,4680867,2235863,1729271,506592,2445004,542242,54208,106455,100581,5875,15768,13543,2224,268099,78789,46348,109399,867471,225620,130604,1031368,1029657,568605,430212,15037,15803,1711,3649499,25107523,,
2016:Q1,pct00to20,2625321,1283627,978524,305103,1341694,247707,23339,55748,51848,3900,42837,38589,4248,263277,58053,9250,40414,173274,362297,65498,672149,670895,280472,285342,33863,71218,1254,1953172,25100479,,
2016:Q2,pct99to100,21907967,4061682,3307751,753931,17846285,2182794,308536,1380107,1268891,111216,300862,271419,29443,8087570,317515,38330,965155,228346,3953474,83596,1028655,1022051,678921,123890,38487,180753,6605,20879311,1257309,,
2016:Q2,pct80to99,47513727,12553832,10862872,1690960,34959895,4011245,853629,1604324,1502191,102133,450714,409862,40852,9554917,711640,1186710,3825106,7924813,4454920,381876,6009496,5993813,4689358,1050713,69094,184648,15683,41504231,23895066,,
2016:Q2,pct60to80,15728321,5491914,4386189,1105725,10236407,1169594,216760,384802,363577,21224,61634,49347,12286,1353939,240532,588022,1037947,4230821,687902,264454,3198001,3192672,2194112,903932,55734,38895,5329,12530320,25152475,,
2016:Q2,pct40to60,8584625,3483222,2752729,730493,5101403,922954,101298,253883,243079,10804,38157,32465,5692,581675,141342,213593,349858,2032124,285609,180911,1832815,1829858,1122268,674264,24015,9311,2958,6751809,25150896,,
2016:Q2,pct20to40,4702004,2248022,1733306,514716,2453982,544243,51717,105969,101457,4513,14750,12763,1987,270920,79931,46799,112170,864622,231578,131283,1041923,1040177,567819,441519,15063,15777,1746,3660080,25153581,,
2016:Q2,pct00to20,2627065,1277363,963806,313558,1349701,239924,21794,61273,58166,3107,40671,36436,4235,266758,61202,9509,40438,176159,365348,66626,662725,661407,282614,282528,22439,73825,1319,1964339,25146751,,
2016:Q3,pct99to100,22362544,4101573,3354587,746986,18260971,2259188,293491,1316154,1236767,79387,285605,257095,28511,8380021,321589,38928,999463,254177,4027829,84525,1054662,1048799,690993,130049,41098,186659,5863,21307882,1259572,869969,3682975232
2016:Q3,pct80to99,48224892,12689635,10987825,1701810,35535257,4134184,835854,1540491,1470885,69606,444551,404378,40173,9819480,716941,1212637,3928215,7969389,4547860,385655,6069614,6054230,4722605,1068254,73270,190102,15384,42155278,23937589,111578,869969
2016:Q3,pct60to80,15934349,5616565,4503155,1113410,10317784,1175325,217539,369004,354766,14239,56679,44513,12166,1376489,244035,599667,1069248,4256837,685031,267929,3244575,3239275,2207742,930815,61290,39428,5300,12689774,25197908,67757,111574
2016:Q3,pct40to60,8759877,3604384,2860542,743842,5155493,946714,100458,249196,242197,6999,43205,37594,5611,577855,142752,220164,360163,2045895,285783,183307,1860885,1857828,1131916,692999,25708,7205,3057,6898992,25195710,41327,67740
2016:Q3,pct20to40,4774900,2307780,1795015,512766,2467120,549910,50410,102805,99784,3021,13738,12045,1693,274527,80765,47392,116590,862018,237557,131409,1055945,1054226,568767,454502,15198,15759,1719,3718956,25198771,23297,41326
2016:Q3,pct00to20,2667647,1318174,1005700,312474,1349473,236342,20588,55773,53603,2170,37290,33140,4151,270498,63966,9792,40185,179236,368451,67352,659183,657833,286772,285018,9722,76320,1350,2008464,25192194,0,23297
2016:Q4,pct99to100,22375520,4124773,3386432,738341,18250748,2258345,283798,1152051,1152051,0,282986,254783,28203,8480826,330851,37960,994048,273626,4070316,85940,1053754,1048620,693141,124248,47533,183698,5135,21321766,1261825,,
2016:Q4,pct80to99,48383007,12856435,11135334,1721101,35526572,4198037,824952,1411001,1411001,0,429623,389640,39983,9895157,709765,1198655,3975651,7960004,4532439,391288,6076782,6061926,4744369,1079235,69023,169299,14857,42306225,23979702,,
2016:Q4,pct60to80,16109261,5702810,4581732,1121078,10406451,1216404,214602,337413,337413,0,54975,42574,12401,1411959,243914,594775,1066739,4299323,696040,270307,3284807,3279587,2222223,960349,57991,39025,5219,12824455,25242882,,
2016:Q4,pct40to60,8842508,3667938,2913728,754210,5174570,947544,99560,222845,222845,0,42448,36930,5518,590417,141082,218458,367343,2066333,291386,187153,1892829,1889700,1139308,714806,24782,10804,3129,6949679,25240081,,
2016:Q4,pct20to40,4839099,2358553,1844146,514407,2480546,561608,49099,98848,98848,0,13163,11037,2126,277293,81205,45859,117686,863076,238848,133860,1080130,1078445,573890,473956,14570,16030,1685,3758968,25243463,,
2016:Q4,pct00to20,2757006,1372280,1058909,313370,1384727,258545,22349,48841,48841,0,33943,29909,4034,281601,61298,9807,40973,187648,369502,70220,654986,653706,285891,283844,9497,74476,1279,2102021,25237167,,
2017:Q1,pct99to100,23139730,4177288,3437713,739576,18962442,2288211,268475,1132353,1132353,0,305732,278046,27686,9062678,347334,37544,1019920,294652,4119328,86214,1069861,1063815,695795,115612,53048,199360,6046,22069869,1264077,,
2017:Q1,pct80to99,49355305,13068227,11325785,1742442,36287078,4313725,805117,1414265,1414265,0,433225,393718,39507,10350311,709532,1225392,4152666,7968871,4521676,392299,6100945,6085754,4767649,1076909,64322,176873,15191,43254361,24021539,,
2017:Q1,pct60to80,16494434,5781816,4648884,1132931,10712618,1267067,209774,341895,341895,0,55554,42996,12558,1533112,246732,610008,1118439,4352684,707862,269492,3285932,3280568,2232119,953853,54234,40363,5364,13208502,25287529,,
2017:Q1,pct40to60,8978802,3719079,2954283,764796,5259723,956272,97924,216943,216943,0,37718,32411,5307,612884,140749,225401,395913,2090389,297160,188370,1900780,1897706,1145172,718057,23384,11093,3074,7078022,25284150,,
2017:Q1,pct20to40,4919657,2399629,1879160,520469,2520028,575048,47181,100183,100183,0,12393,9873,2520,292805,82358,46595,123628,865288,240047,134503,1084296,1082548,579543,473010,13442,16552,1748,3835361,25287790,,
2017:Q1,pct00to20,2853686,1416315,1098382,317932,1437372,282775,23864,52406,52406,0,32019,28180,3839,296523,59528,10190,40884,196872,370552,71760,656478,655219,286050,293009,9018,67143,1259,2197208,25281801,,
2017:Q2,pct99to100,23723517,4219518,3487233,732285,19503999,2218396,260953,1148155,1148155,0,310288,282750,27538,9372695,360368,36964,1033004,315378,4360909,86889,1090880,1084493,699498,109365,60614,215016,6387,22632637,1266332,,
2017:Q2,pct80to99,50068432,13283974,11526667,1757307,36784458,4262013,797033,1453818,1453818,0,424259,384659,39600,10585151,705882,1239989,4279454,7972719,4669211,394930,6145421,6130197,4799796,1082579,63391,184431,15223,43923012,24063179,,
2017:Q2,pct60to80,16825777,5879084,4740853,1138231,10946693,1287201,207423,359098,359098,0,54730,41775,12955,1607027,248119,619242,1148857,4403335,741873,269789,3323722,3318292,2247685,974947,53958,41702,5429,13502056,25331927,,
2017:Q2,pct40to60,9102157,3785082,3012597,772485,5317075,939309,97226,218242,218242,0,36042,30715,5327,629660,139756,229765,416450,2113561,306553,190512,1928523,1925460,1154002,735272,24800,11387,3063,7173633,25327999,,
2017:Q2,pct20to40,4993673,2449969,1928300,521669,2543704,582960,46098,102936,102936,0,11991,8864,3127,301023,83166,46653,127696,867178,238222,135781,1108506,1106729,586091,488332,15230,17076,1777,3885167,25331825,,
2017:Q2,pct00to20,2956293,1469942,1151175,318767,1486351,300774,25599,60920,60920,0,29273,25493,3781,309530,57308,10464,41111,205928,371672,73772,650181,648960,286903,292264,9962,59831,1221,2306112,25326173,,
2017:Q3,pct99to100,24174399,4251424,3530343,721081,19922975,2188236,277329,1095589,1095589,0,314754,288048,26705,9734276,376076,36399,1051684,336184,4423203,89246,1102345,1095834,703604,102065,65644,224521,6511,23072054,1268597,,
2017:Q3,pct80to99,50722095,13484043,11714001,1770042,37238052,4277106,826169,1424199,1424199,0,415009,376308,38701,10856285,704760,1255571,4431473,7976278,4666837,404365,6188678,6173536,4836609,1095224,59337,182367,15141,44533418,24104701,,
2017:Q3,pct60to80,17161007,5978291,4837253,1141038,11182716,1319630,212903,352143,352143,0,53653,40649,13005,1690859,250584,628962,1189833,4454030,755347,274772,3364292,3358827,2269028,996605,50733,42460,5465,13796715,25376153,,
2017:Q3,pct40to60,9234733,3854852,3075529,779323,5379881,932553,99553,205608,205608,0,33848,28926,4922,647335,139249,234337,441438,2136765,312665,196529,1959424,1956355,1165406,754488,23645,12816,3069,7275309,25371710,,
2017:Q3,pct20to40,5080659,2503428,1982604,520824,2577231,593106,47572,103024,103024,0,11343,7874,3469,310539,84236,46766,132720,869046,239157,139722,1129133,1127340,592904,502602,14314,17519,1793,3951526,25375644,,
2017:Q3,pct00to20,3059053,1527233,1209237,317996,1531820,321341,28327,60086,60086,0,26375,22919,3456,323039,55411,10746,41127,215013,372605,77750,650895,649719,287657,298219,9581,54263,1176,2408157,25370356,,
2017:Q4,pct99to100,25009815,4267352,3555447,711905,20742463,2186896,299516,1083288,1083288,0,297292,271192,26101,10356548,392015,35895,1074406,357226,4569334,90046,1128222,1121665,707108,95698,71759,247099,6557,23881593,1270877,,
2017:Q4,pct80to99,51700395,13645189,11847902,1797287,38055206,4340888,863252,1435989,1435989,0,390981,352811,38171,11321302,703796,1275564,4602554,7981564,4731828,407489,6249507,6234489,4869092,1107880,56818,200699,15018,45450888,24146184,,
2017:Q4,pct60to80,17580729,6074242,4920783,1153459,11506488,1361092,219869,359731,359731,0,50896,37669,13227,1822236,253126,640862,1238892,4505932,778455,275397,3416934,3411443,2289653,1028384,48945,44462,5491,14163795,25420284,,
2017:Q4,pct40to60,9397326,3928085,3133787,794298,5469242,933217,102411,201120,201120,0,34915,30255,4660,669357,138771,239843,469945,2160388,320318,198957,1992632,1989550,1176100,777896,23706,11849,3081,7404695,25415366,,
2017:Q4,pct20to40,5180656,2561764,2037708,524056,2618892,604905,49582,104746,104746,0,11100,7127,3973,326773,85325,47122,138478,871022,238645,141194,1156863,1155057,599099,523152,14668,18139,1805,4023794,25419321,,
2017:Q4,pct00to20,3172995,1588773,1269042,319731,1584221,343826,31391,64925,64925,0,22706,19493,3213,338311,53529,11068,40956,224210,373386,79913,641478,640350,287742,297741,9821,45045,1128,2531517,25414427,,
2018:Q1,pct99to100,25200633,4338758,3627779,710979,20861875,2233345,287701,1086254,1086254,0,301303,275907,25396,10327088,406094,34978,1055662,377593,4660897,90957,1145623,1137511,709604,87356,78485,262066,8112,24055009,1273176,,
2018:Q1,pct80to99,52118604,13941959,12120037,1821922,38176645,4485386,849384,1464484,1464484,0,382327,344805,37521,11288243,700961,1265662,4601346,7976860,4750935,411058,6270604,6254924,4889059,1103965,54784,207116,15680,45848001,24187707,,
2018:Q1,pct60to80,17825988,6200707,5034025,1166683,11625280,1417506,216360,373376,373376,0,50043,36606,13437,1837205,254887,637991,1213936,4552271,795381,276324,3413934,3408212,2294821,1020024,47627,45741,5722,14412054,25464396,,
2018:Q1,pct40to60,9525460,4008434,3201464,806971,5517026,946171,101307,199635,199635,0,32830,28500,4331,680194,137931,239012,469076,2182194,327035,201639,1999674,1996698,1179863,780338,24211,12286,2976,7525786,25459049,,
2018:Q1,pct20to40,5254300,2618982,2088970,530013,2635317,619425,48067,107171,107171,0,10693,6208,4486,325999,86227,45813,137691,872364,239027,142840,1162233,1160329,604460,521717,15494,18657,1905,4092067,25462928,,
2018:Q1,pct00to20,3285923,1647381,1323382,323999,1638542,369483,33047,72231,72231,0,20057,17134,2923,349622,51397,11120,42171,233039,374166,82208,644018,642891,288119,306511,10296,37966,1126,2641905,25458459,,
2018:Q2,pct99to100,25540554,4367021,3659832,707189,21173533,2168542,297470,1114388,1114388,0,309488,284894,24594,10518160,422734,34255,1057576,398588,4760890,91443,1158133,1150015,714524,80525,88556,266409,8119,24382421,1275501,,
2018:Q2,pct80to99,52563431,14109092,12261747,1847345,38454339,4442622,867737,1520593,1520593,0,376785,340027,36758,11420907,700543,1269790,4687952,7978856,4775659,412895,6302108,6286574,4929164,1106323,54384,196702,15534,46261323,24229349,,
2018:Q2,pct60to80,18096367,6280069,5100529,1179539,11816298,1439574,219403,397407,397407,0,49578,35938,13640,1892250,257678,642054,1226292,4602693,813319,276050,3447441,3441700,2311943,1035732,48031,45993,5742,14648926,25508566,,
2018:Q2,pct40to60,9632447,4066566,3246196,820370,5565880,930483,102679,203078,203078,0,30117,26188,3929,694883,137556,241157,483274,2205375,333941,203338,2029262,2026271,1190015,794811,26740,14705,2991,7603185,25502841,,
2018:Q2,pct20to40,5325799,2667344,2132343,535000,2658455,627723,48758,110700,110700,0,10273,5265,5008,330935,87379,45284,140232,874131,239233,143808,1185918,1184004,611968,534430,18577,19030,1914,4139881,25506542,,
2018:Q2,pct00to20,3392149,1699772,1372388,327384,1692376,388024,35703,83955,83955,0,17584,15003,2581,362492,49575,11300,42684,242183,374869,84009,643235,642158,290180,306367,11881,33730,1077,2748914,25502529,,
2018:Q3,pct99to100,26239194,4390348,3688624,701724,21848846,2084664,294467,1176442,1176442,0,320124,296367,23758,11078720,440310,33540,1076674,420316,4831083,92507,1171331,1162606,720089,73550,93673,275295,8724,25067863,1277856,,
2018:Q3,pct80to99,53314617,14260620,12392360,1868260,39053997,4367738,867065,1613410,1613410,0,373079,337093,35986,11826794,700967,1274568,4848956,7989046,4775302,417071,6354700,6339002,4974953,1119534,51235,193280,15698,46959917,24271188,,
2018:Q3,pct60to80,18466803,6351311,5162228,1189083,12115491,1455744,218574,436182,436182,0,49379,35494,13885,2014711,260834,646437,1270293,4658029,827923,277384,3493410,3487567,2333500,1061794,45592,46681,5843,14973393,25552872,,
2018:Q3,pct40to60,9756111,4119726,3288392,831335,5636385,909872,102591,213161,213161,0,27058,23561,3497,715531,137343,243440,510436,2230206,340378,206371,2064681,2061722,1202345,816997,26068,16313,2959,7691431,25546824,,
2018:Q3,pct20to40,5407930,2712984,2174681,538303,2694945,634942,48141,115507,115507,0,9895,4306,5589,345365,88621,44790,145602,876417,239975,145692,1211640,1209682,619992,552112,18110,19467,1959,4196289,25550236,,
2018:Q3,pct00to20,3504592,1750373,1420735,329638,1754219,405346,37782,102412,102412,0,15202,12990,2212,377755,47856,11485,42573,251698,375623,86487,644120,643075,292531,310582,11722,28241,1045,2860471,25546711,,
2018:Q4,pct99to100,24440794,4379608,3688959,690649,20061186,2093935,345226,1234713,1228064,6649,314223,291314,22909,9210164,444567,31874,972961,439255,4880257,94011,1177306,1169225,723811,67106,106608,271701,8081,23263488,1280248,,
2018:Q4,pct80to99,51737875,14350027,12450408,1899619,37387848,4450159,943613,1701376,1695986,5389,358551,323302,35248,10407016,688401,1211019,4486164,7961306,4757224,423019,6368442,6353228,5005139,1127749,50869,169470,15214,45369433,24313304,,
2018:Q4,pct60to80,18158499,6427269,5223813,1203456,11731229,1501052,232921,473710,472510,1200,47953,33749,14204,1696517,258520,617070,1091554,4691804,840197,279933,3535303,3529528,2345863,1091155,46334,46176,5775,14623196,25597390,,
2018:Q4,pct40to60,9768046,4186224,3337386,848839,5581821,913247,108104,221580,221041,539,26169,23118,3051,694517,134626,231249,447458,2247952,346506,210413,2102717,2099692,1209734,839754,29821,20383,3025,7665328,25591082,,
2018:Q4,pct20to40,5423659,2770771,2229077,541694,2652889,647488,52789,120078,119756,322,9836,3573,6263,296880,88539,40489,131102,876301,241116,148269,1243777,1241846,626289,573050,22753,19754,1931,4179882,25594083,,
2018:Q4,pct00to20,3621857,1812862,1481620,331242,1808995,428833,42617,120804,120522,282,12365,10543,1822,376546,44439,11055,46690,259728,376438,89480,642944,641968,293582,308228,14058,26100,976,2978913,25591081,,
2019:Q1,pct99to100,26773023,4487112,3781571,705541,22285911,2119455,387305,1265401,1265401,0,322604,300468,22136,11057582,465771,31803,1039596,463593,5038679,94122,1175620,1166576,725476,58758,105308,277034,9045,25597403,1282680,,
2019:Q1,pct80to99,54185644,14658893,12741790,1917103,39526751,4560229,1004045,1764639,1764639,0,353998,319289,34709,11784357,692210,1262115,4853674,8003218,4824949,423318,6363639,6348078,5018809,1123539,46042,159687,15562,47822005,24355775,,
2019:Q1,pct60to80,18938470,6498874,5282022,1216852,12439596,1551595,243573,504420,504420,0,47876,33181,14695,2053985,263122,644334,1221480,4765707,864922,278581,3527111,3521187,2350161,1082684,41817,46524,5924,15411359,25642196,,
2019:Q1,pct40to60,9972056,4217745,3361887,855858,5754311,920792,112079,225944,225944,0,23511,20838,2673,739009,135062,243347,509823,2278970,354532,211242,2105836,2102871,1212518,841685,25868,22800,2966,7866219,25635695,,
2019:Q1,pct20to40,5537157,2795492,2243070,552422,2741665,660999,56369,123435,123435,0,9831,2681,7150,344712,90134,42572,144233,880603,240140,148636,1242520,1240524,630648,571276,18438,20161,1996,4294637,25638159,,
2019:Q1,pct00to20,3729185,1841436,1501283,340153,1887749,453486,47071,137162,137162,0,10031,8575,1456,401967,43149,11657,45045,270587,376747,90848,644019,643065,292994,316545,12018,21508,955,3085166,25635712,,
2019:Q2,pct99to100,27459008,4530425,3823978,706448,22928582,2035386,369957,1333322,1331575,1747,340100,318827,21273,11491315,481015,31377,1054927,472388,5224097,94698,1192589,1183869,729476,51288,113156,289950,8720,26266419,1285159,,
2019:Q2,pct80to99,54980016,14841226,12902344,1938882,40138790,4485402,984913,1864982,1863581,1401,355413,321292,34122,12088496,690167,1287552,5002972,8041163,4912234,425496,6408486,6393245,5055550,1131405,44039,162250,15241,48571529,24398681,,
2019:Q2,pct60to80,19314419,6564235,5335463,1228772,12750184,1567990,239232,550561,550237,324,48595,33329,15267,2155119,265265,658923,1259502,4833775,892703,278518,3576153,3570253,2375784,1106264,40620,47584,5900,15738267,25687368,,
2019:Q2,pct40to60,10091148,4261867,3395179,866688,5829282,900138,110807,236626,236483,143,19611,17371,2240,757763,134370,250007,535126,2308687,363003,213143,2138596,2135589,1225411,859718,26742,23718,3007,7952552,25680746,,
2019:Q2,pct20to40,5607057,2834282,2275793,558489,2772775,668295,54388,127909,127816,93,9824,1660,8163,355749,91134,43223,149135,884860,238520,149737,1266107,1264121,637009,586744,19713,20655,1986,4340949,25682537,,
2019:Q2,pct00to20,3834660,1885346,1540595,344751,1949315,470949,48744,161036,160952,85,7862,6826,1037,416981,41089,12028,45051,276053,376758,92762,638102,637207,293006,316672,12716,14812,895,3196559,25680682,,
2019:Q3,pct99to100,27447066,4490705,3803858,686847,22956361,1988069,454039,1311335,1311019,316,365401,345089,20312,11385249,496686,30776,1048361,480878,5300557,95011,1202029,1192687,734403,43782,114720,299783,9341,26245037,1287689,867844,3730437632
2019:Q3,pct80to99,55152570,14889332,12916159,1973173,40263239,4472769,1096014,1875357,1875105,252,361434,327933,33501,11996009,688469,1300485,5059137,8074690,4912275,426600,6457514,6442104,5097038,1144723,40767,159575,15410,48695056,24442100,127265,867507
2019:Q3,pct60to80,19552306,6652504,5410102,1242403,12899802,1595972,258513,559506,559446,60,49983,34031,15952,2158125,267563,667336,1257415,4899452,908228,277708,3621056,3615053,2398595,1130310,37797,48351,6003,15931250,25732983,74017,127265
2019:Q3,pct40to60,10217896,4345013,3458335,886677,5872883,888940,117503,229620,229594,26,14532,12782,1750,768493,133743,254019,544216,2337655,369729,214434,2171516,2168542,1237729,880546,24983,25284,2974,8046380,25726318,45815,74017
2019:Q3,pct20to40,5701429,2905333,2346242,559091,2796096,677713,61534,129878,129860,18,9843,492,9351,352953,92173,43176,150480,888844,239083,150418,1287934,1285902,644228,602609,17950,21116,2032,4413495,25727292,25962,45815
2019:Q3,pct00to20,3960050,1961409,1617650,343760,1998641,490898,55391,167371,167355,17,5737,5178,558,428994,39069,12287,45858,281353,377315,94369,638208,637345,294345,322165,11899,8936,862,3321843,25726064,0,25962
2019:Q4,pct99to100,28743001,4513693,3829665,684028,24229309,2109245,498045,1262886,1262886,0,360492,340232,20260,12419927,501249,31078,1100023,487343,5361816,97205,1213534,1204303,739374,44823,117324,302781,9232,27529467,1290973,,
2019:Q4,pct80to99,56653278,15022199,13030688,1991511,41631079,4680426,1149978,1826606,1826606,0,358674,325271,33402,12755339,693421,1319740,5284115,8164982,4962215,435584,6510302,6494922,5132663,1157220,41312,163727,15381,50142976,24504435,,
2019:Q4,pct60to80,20034028,6744433,5491929,1252504,13289595,1636492,267991,538030,538030,0,49586,33699,15887,2347518,269594,676911,1352017,4951681,915914,283861,3660844,3654844,2411696,1156001,38461,48686,6000,16373184,25798611,,
2019:Q4,pct40to60,10392694,4407675,3510645,897029,5985020,921069,120550,219975,219975,0,15250,13611,1638,784715,134699,258040,583078,2356734,371435,219475,2196361,2193369,1245678,896835,25969,24888,2992,8196333,25791928,,
2019:Q4,pct20to40,5796750,2943218,2381561,561657,2853532,686099,65385,128748,128748,0,9830,592,9239,379450,92735,44173,158989,895542,238689,153891,1309229,1307200,648741,618212,19053,21194,2029,4487521,25792905,,
