Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2013:Q3,pct00to20,2.7,3,4.9,5.5,1.4,1.5,0.6,4.1,3.3,4.9,2.7,9.4,14.9,0.6273317067485077
2013:Q4,pct99to100,22.6,20.3,12.5,12.8,38.2,1.4,10.7,39.1,24.7,6.7,6.2,1.8,31.6,10.650365513891266
2013:Q4,pct80to99,46.9,46.6,45.1,35.6,46.7,50,59.3,42.6,44.3,44.8,49,32.5,42.2,59.26813085334652
2013:Q4,pct60to80,15.6,16.8,18.9,21.8,8.2,28,20.5,8.8,13.9,23.3,23.9,25.5,8.3,20.500719059441863
2013:Q4,pct40to60,7.8,8.6,10.9,14.4,3.9,13,7.1,3.5,8.3,13,11.9,18.7,3,7.144600699201714
2013:Q4,pct20to40,4.5,5,7.8,10,1.6,6,1.8,2,5.6,7.5,6.2,12.4,3.4,1.8479322581688722
2013:Q4,pct00to20,2.6,2.9,4.8,5.6,1.4,1.5,0.6,4,3.2,4.7,2.8,9.1,11.6,0.5882516159497575
2014:Q1,pct99to100,23,20.6,12.7,13.1,38.8,1.4,10.8,39,24.9,6.9,6.3,2.1,32.1,10.801667926247152
2014:Q1,pct80to99,46.9,46.6,45.2,35.3,46.5,50.2,59.3,42.8,44.3,44.8,49.1,32.3,42.6,59.279074488133055
2014:Q1,pct60to80,15.4,16.6,18.8,21.7,8.1,28,20.4,8.6,13.8,23.1,23.7,25.4,8.4,20.379372252707174
2014:Q1,pct40to60,7.7,8.5,10.9,14.3,3.7,13.1,7.1,3.4,8.3,12.9,11.9,18.8,2.6,7.099574984744192
2014:Q1,pct20to40,4.5,4.9,7.7,10,1.6,6,1.9,2.1,5.5,7.4,6.2,12.3,3.3,1.8553412128376916
2014:Q1,pct00to20,2.5,2.9,4.7,5.6,1.4,1.5,0.6,4,3.2,4.8,2.8,9.2,11,0.5849691353307336
2014:Q2,pct99to100,23.3,20.9,12.8,13.2,39.5,1.4,10.9,39.1,24.8,7.1,6.5,2.3,32.1,10.949081984605419
2014:Q2,pct80to99,46.9,46.6,45.2,35.1,46.3,50.3,59.2,43.1,44.4,44.7,49.2,31.8,42.4,59.21097661542449
2014:Q2,pct60to80,15.3,16.4,18.8,21.7,7.9,27.9,20.3,8.4,13.7,23.1,23.5,25.6,8.6,20.313629902769385
2014:Q2,pct40to60,7.7,8.4,11,14.3,3.5,13.1,7.1,3.3,8.4,12.9,11.8,18.9,2.5,7.090889424966264
2014:Q2,pct20to40,4.4,4.8,7.7,10,1.5,5.9,1.9,2.1,5.5,7.5,6.2,12.6,3.3,1.8656584951687742
2014:Q2,pct00to20,2.5,2.8,4.7,5.7,1.3,1.4,0.6,4,3.1,4.7,2.8,8.8,11.1,0.569763577065667
2014:Q3,pct99to100,23.3,21,12.9,13.5,39.3,1.4,11.1,39.3,25,6.9,6.6,2.5,30.5,11.102994796157398
2014:Q3,pct80to99,47.1,46.7,45.2,34.8,46.7,50.5,59.3,43.3,44.5,44.3,49.2,31.4,38.7,59.32746543611863
2014:Q3,pct60to80,15.1,16.3,18.7,21.7,7.7,27.8,20.1,8.1,13.6,23.2,23.4,25.7,9.5,20.123174728574188
2014:Q3,pct40to60,7.7,8.4,11,14.3,3.4,13.1,7,3.2,8.5,13.1,11.8,19.1,3.8,6.998725402210411
2014:Q3,pct20to40,4.4,4.8,7.6,10,1.5,5.9,1.9,2.1,5.5,7.6,6.2,12.7,3.6,1.8651754922907553
2014:Q3,pct00to20,2.4,2.8,4.6,5.7,1.3,1.4,0.6,3.9,3,4.8,2.9,8.6,13.9,0.5824641446486123
2014:Q4,pct99to100,23.6,21.2,13.1,13.8,39.7,1.4,11.2,39.5,25,6.9,6.6,2.7,30.1,11.232920076691933
2014:Q4,pct80to99,47.2,46.8,45.3,34.5,46.6,50.6,59.3,43.5,44.5,44.1,49.3,31,37.7,59.30790302529441
2014:Q4,pct60to80,15,16.1,18.6,21.7,7.6,27.8,20,7.9,13.5,23.2,23.3,26,9.9,20.03657889351227
2014:Q4,pct40to60,7.6,8.4,11.1,14.2,3.3,13.1,7,3.2,8.6,13.2,11.8,19.2,4.1,6.974653123502398
2014:Q4,pct20to40,4.3,4.8,7.5,10,1.5,5.8,1.9,2.1,5.4,7.7,6.1,12.9,3.7,1.8725845378940082
2014:Q4,pct00to20,2.4,2.7,4.4,5.8,1.3,1.3,0.6,3.8,3,4.8,2.9,8.2,14.6,0.5753603431049933
2015:Q1,pct99to100,23.8,21.5,13.3,14,40,1.4,11.4,39.6,25.2,7,6.7,2.8,30.1,11.375227979384995
2015:Q1,pct80to99,47.2,46.8,45.4,34.2,46.6,50.8,59.3,43.7,44.6,44.1,49.3,31,37.4,59.29817073662452
2015:Q1,pct60to80,14.8,16,18.5,21.7,7.5,27.7,19.9,7.7,13.4,23.1,23.2,25.8,10.2,19.938033178079266
2015:Q1,pct40to60,7.6,8.4,11.1,14.2,3.2,13.1,6.9,3.1,8.7,13.2,11.8,19.2,4,6.942212243466396
2015:Q1,pct20to40,4.2,4.7,7.4,10,1.5,5.8,1.9,2.1,5.3,7.6,6.1,12.7,3.7,1.8771310723940842
2015:Q1,pct00to20,2.3,2.7,4.3,5.9,1.3,1.3,0.6,3.7,2.9,4.9,2.9,8.4,14.5,0.5692247900507408
2015:Q2,pct99to100,23.9,21.6,13.4,14.2,40.1,1.4,11.5,39.7,25.1,7.2,6.8,3,30.2,11.495146182716267
2015:Q2,pct80to99,47.3,46.9,45.4,33.9,46.7,50.9,59.4,43.9,44.6,43.9,49.3,30.7,37.3,59.371693663884784
2015:Q2,pct60to80,14.7,15.9,18.4,21.6,7.3,27.6,19.8,7.5,13.3,23.2,23.2,26,10.6,19.796082011641552
2015:Q2,pct40to60,7.6,8.4,11.2,14.2,3.1,13.1,6.9,3,8.8,13.2,11.8,19.3,3.9,6.880947041200476
2015:Q2,pct20to40,4.2,4.7,7.4,10.1,1.4,5.8,1.9,2.1,5.4,7.7,6.1,12.9,3.8,1.8793863030875169
2015:Q2,pct00to20,2.3,2.6,4.2,6,1.3,1.2,0.6,3.7,2.9,4.8,2.9,8.1,14.2,0.5767447974694013
2015:Q3,pct99to100,23.5,21.2,13.4,14.2,39.3,1.3,11.6,39.7,25.3,7.2,6.9,3.1,29.8,11.630016086082168
2015:Q3,pct80to99,47.5,46.9,45.2,33.9,47.6,51.1,59.7,44.1,44.5,43.7,49.2,30.4,36.3,59.68829317513508
2015:Q3,pct60to80,14.7,15.9,18.5,21.7,7,27.5,19.5,7.3,13.2,23.3,23.1,26.2,11.2,19.482846039393294
2015:Q3,pct40to60,7.8,8.5,11.3,14.3,3.2,13.1,6.7,3,8.8,13.3,11.8,19.4,4.3,6.709111020123196
2015:Q3,pct20to40,4.3,4.8,7.4,10,1.4,5.7,1.9,2.2,5.3,7.7,6.1,12.9,3.9,1.8689381676755257
2015:Q3,pct00to20,2.4,2.7,4.3,5.9,1.4,1.2,0.6,3.7,2.8,4.8,2.9,8,14.5,0.6207955115907314
2015:Q4,pct99to100,23.6,21.3,13.4,14.2,39.7,1.3,11.7,39.7,25.2,7.3,7,3.3,29.1,11.725994487469144
2015:Q4,pct80to99,47.5,46.9,45,33.8,47.5,51.2,59.6,44.3,44.6,43.8,49.2,30.5,35.2,59.60284759831352
2015:Q4,pct60to80,14.6,15.8,18.5,21.7,6.9,27.5,19.5,7.2,13.2,23.2,23,25.9,12,19.461530091444267
2015:Q4,pct40to60,7.8,8.5,11.4,14.4,3.1,13.1,6.7,2.9,9,13.3,11.8,19.3,4.7,6.725782128105205
2015:Q4,pct20to40,4.3,4.7,7.4,10,1.4,5.7,1.9,2.2,5.3,7.6,6,12.7,4.2,1.8788724219603818
2015:Q4,pct00to20,2.3,2.7,4.3,6,1.4,1.2,0.6,3.7,2.8,4.9,3,8.2,14.8,0.6049732727074888
2016:Q1,pct99to100,23.7,21.5,13.6,14.4,39.9,1.3,11.8,39.6,25.4,7.4,7.1,3.4,29.1,11.840761715678353
2016:Q1,pct80to99,47.5,47,45,33.5,47.5,51.3,59.6,44.5,44.6,43.7,49.2,30.5,34.8,59.59586740764532
2016:Q1,pct60to80,14.5,15.7,18.4,21.7,6.8,27.4,19.4,7,13,23.1,23,25.8,12.6,19.378256806330093
2016:Q1,pct40to60,7.8,8.5,11.5,14.4,3,13.2,6.7,2.9,9,13.3,11.8,19.3,4.9,6.7020506418689525
2016:Q1,pct20to40,4.3,4.7,7.4,10,1.4,5.6,1.9,2.3,5.2,7.6,6,12.6,4.3,1.8827116356721434
2016:Q1,pct00to20,2.3,2.6,4.2,6,1.3,1.1,0.6,3.7,2.8,4.9,3,8.4,14.2,0.6003517928051348
2016:Q2,pct99to100,23.9,21.7,13.8,14.8,40.2,1.5,11.9,39.6,25.4,7.5,7.1,3.6,29.7,11.9268872664699
2016:Q2,pct80to99,47.5,47,45.2,33.1,47.5,51.3,59.6,44.6,44.6,43.6,49.2,30.2,35.4,59.56777075122209
2016:Q2,pct60to80,14.4,15.6,18.3,21.6,6.7,27.4,19.3,6.9,13,23.2,23,26,13.1,19.325399942973533
2016:Q2,pct40to60,7.7,8.5,11.5,14.3,2.9,13.1,6.7,2.9,9.1,13.3,11.8,19.4,4.8,6.696877937567308
2016:Q2,pct20to40,4.2,4.7,7.2,10.1,1.3,5.6,1.9,2.3,5.2,7.6,6,12.7,4.3,1.8894207106867102
2016:Q2,pct00to20,2.3,2.6,4,6.1,1.3,1.1,0.6,3.7,2.7,4.8,3,8.1,12.8,0.5936433910804567
2016:Q3,pct99to100,24,21.8,13.7,14.6,40.5,1.6,12,39.7,25.3,7.6,7.2,3.7,30.2,12.015015659922124
2016:Q3,pct80to99,47.5,46.9,44.8,33.2,47.4,51.2,59.5,44.8,44.7,43.5,49.1,30,36,59.48377565420152
2016:Q3,pct60to80,14.3,15.5,18.4,21.7,6.7,27.3,19.3,6.7,12.9,23.3,23,26.1,13.7,19.310683413164146
2016:Q3,pct40to60,7.8,8.5,11.7,14.5,2.8,13.1,6.7,2.8,9.2,13.3,11.8,19.5,4.6,6.7148482535727165
2016:Q3,pct20to40,4.2,4.6,7.3,10,1.3,5.5,1.9,2.3,5.2,7.6,5.9,12.8,4.2,1.8974030956983925
2016:Q3,pct00to20,2.3,2.6,4.1,6.1,1.3,1.2,0.6,3.6,2.7,4.7,3,8,11.3,0.5782739234411006
2016:Q4,pct99to100,23.9,21.7,13.6,14.3,40.5,1.7,11.9,39.9,24.7,7.5,7.2,3.4,31.6,11.90601611406798
2016:Q4,pct80to99,47.4,46.8,44.7,33.3,47.3,50.9,59.7,44.4,44.8,43.3,49.1,29.7,33.8,59.69466381570553
2016:Q4,pct60to80,14.4,15.6,18.4,21.7,6.7,27.5,19.2,6.8,13.2,23.4,23,26.4,13.7,19.168468129849327
2016:Q4,pct40to60,7.8,8.6,11.7,14.6,2.8,13.2,6.8,2.9,9.2,13.5,11.8,19.7,5.2,6.758238449350332
2016:Q4,pct20to40,4.2,4.7,7.4,10,1.3,5.5,1.9,2.3,5.3,7.7,5.9,13,4.3,1.8867774332904856
2016:Q4,pct00to20,2.4,2.7,4.2,6.1,1.3,1.2,0.6,3.6,2.8,4.7,3,7.8,11.4,0.5858360577363471
2017:Q1,pct99to100,24.1,21.9,13.6,14.2,40.9,1.9,11.7,40.2,24.6,7.6,7.2,3.2,33.9,11.741016012737354
2017:Q1,pct80to99,47.2,46.7,44.7,33.4,46.7,50.5,59.7,44.1,44.8,43.3,49.1,29.7,33.7,59.712543495977386
2017:Q1,pct60to80,14.4,15.6,18.3,21.7,6.9,27.6,19.2,6.9,13.3,23.3,23,26.3,13.1,19.190935960153578
2017:Q1,pct40to60,7.7,8.5,11.7,14.7,2.8,13.3,6.9,2.9,9.1,13.5,11.8,19.8,4.9,6.89844535883765
2017:Q1,pct20to40,4.2,4.7,7.4,10,1.3,5.5,1.9,2.3,5.3,7.7,6,13,4.2,1.8899848777227317
2017:Q1,pct00to20,2.4,2.7,4.3,6.1,1.3,1.2,0.6,3.6,2.9,4.7,2.9,8.1,10.2,0.5670742945713023
2017:Q2,pct99to100,24.2,22,13.5,14,41.1,2,11.6,40.8,24.4,7.7,7.2,3,35.7,11.592726874012218
2017:Q2,pct80to99,47,46.5,44.6,33.5,46.4,50.2,59.8,43.7,44.7,43.1,49.1,29.4,33.3,59.801223210113406
2017:Q2,pct60to80,14.5,15.6,18.3,21.7,7,27.7,19.2,6.9,13.5,23.3,23,26.5,12.8,19.15673066223862
2017:Q2,pct40to60,7.7,8.5,11.7,14.7,2.8,13.3,7,2.9,9,13.5,11.8,20,5,7.001512191850416
2017:Q2,pct20to40,4.2,4.6,7.5,10,1.3,5.5,1.9,2.2,5.4,7.8,6,13.3,4.3,1.8890100804483463
2017:Q2,pct00to20,2.5,2.7,4.5,6.1,1.4,1.3,0.6,3.5,3,4.6,2.9,7.9,9,0.5587969813369934
2017:Q3,pct99to100,24.3,22.1,13.4,13.7,41.3,2.1,11.5,41.1,24.1,7.7,7.1,2.7,37.5,11.452232257130154
2017:Q3,pct80to99,46.9,46.4,44.5,33.7,46.1,49.9,59.9,43.3,44.7,43,49.1,29.2,32.5,59.85696747814138
2017:Q3,pct60to80,14.5,15.7,18.4,21.7,7.2,27.9,19.1,7,13.7,23.4,23,26.6,12.5,19.143082621552804
2017:Q3,pct40to60,7.7,8.4,11.7,14.8,2.7,13.4,7.1,2.9,8.9,13.6,11.8,20.1,5,7.112630427607206
2017:Q3,pct20to40,4.2,4.6,7.5,9.9,1.3,5.4,1.9,2.2,5.4,7.8,6,13.4,4.3,1.8891163255958072
2017:Q3,pct00to20,2.5,2.8,4.6,6.1,1.4,1.3,0.5,3.5,3.2,4.5,2.9,8,8.2,0.5459708899726514
2017:Q4,pct99to100,24.5,22.3,13.3,13.4,41.7,2.2,11.3,41.5,23.9,7.7,7.1,2.5,39.4,11.311613113227587
2017:Q4,pct80to99,46.6,46.1,44.3,33.9,45.6,49.6,59.9,43,44.7,42.8,49,28.9,33,59.885559546374466
2017:Q4,pct60to80,14.5,15.7,18.4,21.8,7.3,28,19.2,7.1,13.8,23.4,23.1,26.8,12,19.150707777478367
2017:Q4,pct40to60,7.6,8.4,11.7,15,2.7,13.4,7.2,2.9,8.8,13.7,11.8,20.3,4.7,7.231234816875408
2017:Q4,pct20to40,4.1,4.6,7.6,9.9,1.3,5.4,1.9,2.2,5.5,7.9,6,13.7,4.2,1.8908704881064144
2017:Q4,pct00to20,2.6,2.8,4.7,6,1.4,1.4,0.5,3.4,3.3,4.4,2.9,7.8,6.8,0.5300142579377591
2018:Q1,pct99to100,24.4,22.3,13.2,13.3,41.6,2.3,11.2,41.8,23.8,7.8,7.1,2.3,41,11.18093901270578
2018:Q1,pct80to99,46.5,46,44.2,34,45.5,49.3,60.1,42.6,44.7,42.8,49.1,28.9,32.6,60.14693999400069
2018:Q1,pct60to80,14.6,15.7,18.4,21.8,7.4,28.1,19,7.1,14,23.3,23,26.7,11.7,18.985442348513878
2018:Q1,pct40to60,7.6,8.4,11.7,15.1,2.7,13.5,7.3,2.9,8.7,13.7,11.8,20.4,4.6,7.259121931736239
2018:Q1,pct20to40,4.2,4.6,7.6,9.9,1.3,5.4,1.9,2.1,5.5,7.9,6.1,13.7,4.2,1.881232150469047
2018:Q1,pct00to20,2.7,2.9,4.8,6,1.4,1.4,0.5,3.4,3.4,4.4,2.9,8,5.8,0.5463245625743635
2018:Q2,pct99to100,24.4,22.3,13.2,13.1,41.7,2.4,11,42.1,23.6,7.8,7.1,2.1,42.2,11.048852188608409
2018:Q2,pct80to99,46.4,45.9,44.1,34.1,45.3,48.9,60.3,42.3,44.6,42.7,49.1,28.7,31,60.28974331729383
2018:Q2,pct60to80,14.7,15.8,18.4,21.8,7.5,28.2,18.9,7.2,14.1,23.3,23,26.8,11.6,18.906844366186494
2018:Q2,pct40to60,7.6,8.4,11.7,15.1,2.8,13.5,7.3,3,8.6,13.7,11.8,20.6,5.2,7.330924877426797
2018:Q2,pct20to40,4.1,4.6,7.7,9.9,1.3,5.4,1.9,2.1,5.5,8,6.1,13.9,4.6,1.8773407813314307
2018:Q2,pct00to20,2.8,3,4.9,6,1.4,1.5,0.5,3.3,3.5,4.4,2.9,7.9,5.4,0.5462944691530431
2018:Q3,pct99to100,24.6,22.5,13.1,12.9,42,2.6,10.9,42.4,23.5,7.8,7.1,1.9,43.8,10.939368756524175
2018:Q3,pct80to99,46.2,45.7,44.1,34.2,44.9,48.6,60.3,41.9,44.4,42.5,49,28.5,30.2,60.33745487394857
2018:Q3,pct60to80,14.7,15.8,18.4,21.8,7.6,28.4,18.9,7.3,14.4,23.4,23,27,11.4,18.88628343426815
2018:Q3,pct40to60,7.6,8.4,11.7,15.2,2.7,13.6,7.4,3,8.5,13.8,11.9,20.8,5.3,7.428232359431081
2018:Q3,pct20to40,4.1,4.6,7.7,9.9,1.3,5.3,1.9,2.1,5.6,8.1,6.1,14,4.6,1.8760061540317008
2018:Q3,pct00to20,2.8,3,5.1,6,1.4,1.5,0.5,3.3,3.7,4.3,2.9,7.9,4.8,0.5326544217963237
2018:Q4,pct99to100,23.7,21.6,13,12.5,40.6,2.7,10.8,42.7,23.4,7.8,7.1,1.7,45,10.7830128392579
2018:Q4,pct80to99,46.3,45.7,43.8,34.4,45.9,48.3,61.1,41.6,44.4,42.3,49,28.1,27.4,61.137199079054604
2018:Q4,pct60to80,14.9,16,18.4,21.8,7.5,28.5,18.3,7.3,14.5,23.5,23,27.2,11.4,18.33546256794816
2018:Q4,pct40to60,7.8,8.6,11.7,15.4,3.1,13.6,7.3,3,8.4,14,11.9,21,6.2,7.283291580303445
2018:Q4,pct20to40,4.3,4.8,7.8,9.8,1.3,5.3,1.8,2.1,5.5,8.3,6.1,14.3,5.2,1.8413649565362493
2018:Q4,pct00to20,3,3.2,5.2,6,1.7,1.6,0.6,3.3,3.8,4.3,2.9,7.7,4.8,0.6196689768996377
2019:Q1,pct99to100,24.6,22.5,13.1,12.6,41.9,2.8,10.7,43.1,23.5,7.8,7.1,1.5,46.9,10.661027083551623
2019:Q1,pct80to99,45.9,45.5,44.1,34.3,44.7,48,60.9,41.2,44.3,42.3,49.1,28.1,26.5,60.8555656354795
2019:Q1,pct60to80,14.8,15.9,18.3,21.8,7.8,28.6,18.6,7.4,14.6,23.4,23,27.1,11.3,18.565906433429365
2019:Q1,pct40to60,7.6,8.4,11.6,15.3,2.8,13.7,7.5,3,8.2,14,11.9,21.1,6.2,7.494468231273855
2019:Q1,pct20to40,4.1,4.6,7.8,9.9,1.3,5.3,1.9,2.1,5.5,8.3,6.2,14.3,4.9,1.8588155900302887
2019:Q1,pct00to20,3,3.1,5.2,6.1,1.5,1.6,0.6,3.2,3.9,4.3,2.9,7.9,4.1,0.5642170262353653
2019:Q2,pct99to100,24.8,22.6,13.1,12.5,42.1,2.8,10.5,43.5,23.3,7.8,7.1,1.3,48.4,10.516191806965134
2019:Q2,pct80to99,45.8,45.3,44.1,34.4,44.3,47.8,60.9,40.9,44.1,42.1,49,27.9,26,60.8967259167945
2019:Q2,pct60to80,14.8,15.9,18.2,21.8,7.9,28.7,18.6,7.4,14.8,23.5,23,27.3,11,18.571712216172536
2019:Q2,pct40to60,7.5,8.3,11.6,15.4,2.8,13.7,7.6,3,8.1,14.1,11.9,21.2,6.3,7.60064330240702
2019:Q2,pct20to40,4.1,4.6,7.8,9.9,1.3,5.3,1.9,2,5.5,8.3,6.2,14.5,5,1.8621616265835341
2019:Q2,pct00to20,3,3.2,5.3,6.1,1.5,1.6,0.6,3.1,4.1,4.2,2.8,7.8,3.3,0.5525651310772701
2019:Q3,pct99to100,24.6,22.5,12.9,12.1,42,2.8,10.4,43.8,23.3,7.8,7.1,1.1,50,10.362819734987488
2019:Q3,pct80to99,45.7,45.2,43.7,34.7,44.3,47.6,61.1,40.6,44.1,42,49,27.8,25.4,61.07066699470094
2019:Q3,pct60to80,14.9,16,18.3,21.8,8,28.9,18.5,7.5,14.9,23.5,23,27.4,10.9,18.483146855067428
2019:Q3,pct40to60,7.5,8.4,11.7,15.6,2.8,13.8,7.7,3.1,7.9,14.1,11.9,21.4,6.3,7.665352416938475
2019:Q3,pct20to40,4.1,4.7,7.9,9.8,1.3,5.2,1.9,2,5.5,8.4,6.2,14.6,4.8,1.8596547228004756
2019:Q3,pct00to20,3.1,3.2,5.5,6,1.6,1.7,0.6,3.1,4.2,4.2,2.8,7.8,2.6,0.558359275505193
2019:Q4,pct99to100,25,22.9,12.8,11.9,42.6,2.8,10.4,43.8,23.4,7.8,7.1,1.1,49.9,10.410792902074757
2019:Q4,pct80to99,45.5,45.1,43.6,34.7,43.8,47.6,60.8,40.6,44.3,41.9,49,27.6,25.6,60.78269470218035
2019:Q4,pct60to80,14.9,15.9,18.4,21.9,8.1,28.9,18.7,7.5,14.8,23.6,23,27.6,10.8,18.674503179840467
2019:Q4,pct40to60,7.4,8.3,11.7,15.7,2.7,13.7,7.7,3,7.9,14.1,11.9,21.4,6.3,7.741753657902624
2019:Q4,pct20to40,4.1,4.6,8,9.8,1.3,5.2,1.9,2,5.5,8.4,6.2,14.7,4.9,1.8699280679367374
2019:Q4,pct00to20,3.1,3.2,5.5,6,1.5,1.7,0.5,3.1,4.1,4.1,2.8,7.6,2.5,0.5203274900650695
2020:Q1,pct99to100,23.7,21.6,12.8,11.8,40.3,2.8,10.3,44,24.2,7.9,7.1,1.1,49.4,10.334780233002917
2020:Q1,pct80to99,45.9,45.4,43.6,34.8,45.6,47.6,61.7,40.6,44.4,42,49,27.8,25.8,61.657082490336954
2020:Q1,pct60to80,15.1,16.2,18.4,21.9,7.7,28.9,18.1,7.5,14.4,23.4,23,27.3,10.6,18.055708375912147
2020:Q1,pct40to60,7.8,8.6,11.8,15.7,3.2,13.7,7.5,3,7.6,14.1,11.9,21.3,6.3,7.490092560950017
2020:Q1,pct20to40,4.3,4.8,7.9,9.8,1.3,5.2,1.8,1.9,5.4,8.4,6.2,14.6,5.3,1.8305856522103578
2020:Q1,pct00to20,3.2,3.4,5.5,6,1.8,1.7,0.6,3,4,4.2,2.9,7.9,2.5,0.631750687587606
2020:Q2,pct99to100,24.7,22.7,12.8,11.8,42.2,2.9,10.4,44.1,24.5,7.9,7,1.1,49.6,10.389757548237304
2020:Q2,pct80to99,45.7,45.2,43.6,34.8,44.2,47.7,60.8,40.6,44.7,42.1,49,27.9,25.5,60.8019304673968
2020:Q2,pct60to80,14.9,15.9,18.5,21.9,8,28.9,18.7,7.4,14.1,23.4,23,27.2,10.7,18.671751347834007
2020:Q2,pct40to60,7.5,8.3,11.8,15.8,2.8,13.7,7.7,3,7.6,14.1,11.9,21.3,6.4,7.7415598939658405
2020:Q2,pct20to40,4.1,4.6,7.9,9.8,1.3,5.2,1.9,1.9,5.2,8.3,6.2,14.5,5.2,1.871089976435718
2020:Q2,pct00to20,3,3.2,5.5,6,1.6,1.7,0.5,3,3.8,4.2,2.9,8.1,2.6,0.5239107661303318
2020:Q3,pct99to100,25.2,23.1,12.7,11.7,43,2.9,10.4,44.4,24.2,8,7,1.1,49.4,10.389202454421142
2020:Q3,pct80to99,45.5,45.1,43.6,34.7,43.5,47.7,60.4,40.6,44.8,42.3,49,27.9,28.8,60.43650441471716
2020:Q3,pct60to80,14.9,15.9,18.6,21.9,8.1,28.9,18.9,7.4,14.1,23.3,22.9,27.2,10.3,18.949722515477006
2020:Q3,pct40to60,7.4,8.2,11.8,15.8,2.6,13.7,7.9,2.9,7.7,14,11.9,21.3,5.3,7.855216174771316
2020:Q3,pct20to40,4,4.6,7.8,9.8,1.3,5.2,1.9,1.8,5.2,8.3,6.2,14.5,4.7,1.8901091525959561
2020:Q3,pct00to20,3,3.1,5.5,6,1.4,1.7,0.5,2.9,3.8,4.2,2.9,8.1,1.6,0.47924528801741073
2020:Q4,pct99to100,26.1,24.1,12.7,11.6,44.2,2.9,10.5,44.7,24.4,8.1,7.1,1.1,48.5,10.456365085525258
2020:Q4,pct80to99,45.1,44.8,43.6,34.7,42.6,47.8,59.9,40.7,44.9,42.4,49.1,27.7,31.6,59.91720446685296
2020:Q4,pct60to80,14.8,15.7,18.7,21.9,8.3,28.9,19.3,7.4,14,23.1,22.8,27.3,9.8,19.30767623290548
2020:Q4,pct40to60,7.2,8,11.8,15.9,2.3,13.6,8,2.8,7.7,13.9,11.9,21.4,4.2,7.997633011232564
2020:Q4,pct20to40,3.9,4.4,7.8,9.9,1.3,5.2,1.9,1.7,5.1,8.3,6.2,14.7,4.4,1.9093027811300123
2020:Q4,pct00to20,2.9,3,5.5,6.1,1.3,1.7,0.4,2.8,3.8,4.2,3,7.9,1.4,0.41181842235373073
2021:Q1,pct99to100,26.5,24.5,12.8,11.7,44.7,2.9,10.5,44.9,24.4,8.2,7.1,1.1,48.1,10.515590613302606
2021:Q1,pct80to99,45,44.8,43.7,34.6,42.2,47.8,59.8,40.7,45.3,42.6,49.2,27.7,33.4,59.79219705235966
2021:Q1,pct60to80,14.7,15.6,18.7,21.9,8.4,28.9,19.4,7.3,13.8,22.9,22.7,27.1,9.5,19.369879229235504
2021:Q1,pct40to60,7.1,7.9,11.7,15.8,2.2,13.6,8,2.8,7.7,13.8,11.8,21.4,3.5,8.0199788896209
2021:Q1,pct20to40,3.9,4.3,7.7,9.9,1.3,5.2,1.9,1.6,5.1,8.2,6.2,14.6,4.1,1.9092806502118187
2021:Q1,pct00to20,2.8,2.9,5.4,6.1,1.2,1.7,0.4,2.7,3.7,4.2,3,8,1.3,0.39307356526950404
2021:Q2,pct99to100,26.9,24.9,12.9,11.7,45.2,2.9,10.5,45.3,24.4,8.2,7.1,1.1,47.9,10.549033359575127
2021:Q2,pct80to99,44.9,44.6,43.9,34.3,41.8,47.8,59.5,40.7,45.3,42.6,49.2,27.5,34.2,59.49480180946508
2021:Q2,pct60to80,14.6,15.6,18.7,22,8.5,28.9,19.6,7.3,13.8,23,22.6,27.4,9.4,19.578452095728114
2021:Q2,pct40to60,7,7.8,11.6,15.8,2.1,13.6,8.1,2.7,7.7,13.8,11.9,21.5,3.3,8.102658931430925
2021:Q2,pct20to40,3.8,4.3,7.5,10,1.3,5.2,1.9,1.5,5.1,8.3,6.2,14.8,4,1.9202945133528482
2021:Q2,pct00to20,2.7,2.9,5.3,6.2,1.1,1.7,0.4,2.6,3.7,4.2,3.1,7.8,1.2,0.354759290447906
2021:Q3,pct99to100,27,24.9,12.9,11.7,45.3,2.9,10.5,45.8,24.5,8.2,7,1.1,47.7,10.532355573112056
2021:Q3,pct80to99,44.9,44.6,44,34.2,41.8,47.8,59.5,40.8,45.3,42.6,49.1,27.5,34.5,59.52293597004059
2021:Q3,pct60to80,14.6,15.6,18.8,22,8.5,28.9,19.6,7.2,13.8,23.1,22.7,27.5,9.3,19.56628311285602
2021:Q3,pct40to60,7,7.8,11.6,15.9,2.1,13.6,8.1,2.6,7.7,13.8,11.9,21.4,3.2,8.098568707287182
2021:Q3,pct20to40,3.8,4.3,7.4,10,1.3,5.2,1.9,1.3,5.1,8.2,6.2,14.8,4,1.9206861020891381
2021:Q3,pct00to20,2.7,2.9,5.3,6.3,1.1,1.7,0.4,2.4,3.7,4.2,3.1,7.7,1.3,0.35917053461501547
2021:Q4,pct99to100,27.3,25.2,12.9,11.6,45.6,2.9,10.6,46,24.6,8.2,7,1.1,47.4,10.596791353912103
2021:Q4,pct80to99,44.8,44.5,44,34.1,41.5,47.8,59.3,40.8,45.4,42.4,49,27.5,33.7,59.29767736504491
2021:Q4,pct60to80,14.6,15.5,18.8,22,8.5,28.9,19.7,7.1,13.6,23.2,22.8,27.7,9.2,19.702563591406662
