Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities,share
2019:Q4,Silent,16.5,15.2,14.6,13.5,19.3,10.5,5.1,13,21.1,5.5,5.2,4.8,13.3,5.117171270539235
2019:Q4,BabyBoom,53.2,50.4,44,40.7,55.1,56.6,50,48.7,51.9,30.6,30.8,24.3,59.1,49.98161015855578
2019:Q4,GenX,25.9,27.5,30.3,29.9,23.8,26.3,37.4,32.8,20.5,38.5,41.6,34.2,21.6,37.41427968426906
2019:Q4,Millennial,4.3,6.9,11.1,15.9,1.9,6.7,7.5,5.5,6.5,25.4,22.4,36.7,6,7.486938886635924
2020:Q1,Silent,16.6,15.1,14.6,13.6,19.6,10.5,5.2,13,21,5.6,5.2,4.8,13.6,5.215962723527071
2020:Q1,BabyBoom,53.5,50.5,44.1,40.8,56.3,56.6,51.1,48.6,52.1,30.5,30.6,24.2,58.6,51.06567499023972
2020:Q1,GenX,25.5,27.2,30.3,29.9,22.3,26.3,36.5,32.8,20.5,38.5,41.6,34.4,21.3,36.504750350007726
2020:Q1,Millennial,4.4,7.1,10.9,15.7,1.8,6.6,7.2,5.6,6.4,25.4,22.6,36.7,6.5,7.213611936225482
2020:Q2,Silent,16.3,15,14.5,13.5,19.2,10.3,5.1,12.9,20.4,5.5,5.2,4.8,13.2,5.075724083100517
2020:Q2,BabyBoom,53.3,50.6,44.3,40.9,55.5,56.8,50.2,48.6,52.2,30.6,30.6,24.3,59,50.17992480532604
2020:Q2,GenX,26,27.5,30.5,30.1,23.5,26.3,37.4,33,20.9,38.8,41.8,34.7,21.5,37.39916149022172
2020:Q2,Millennial,4.4,6.9,10.6,15.4,1.8,6.6,7.3,5.6,6.5,25.1,22.4,36.2,6.3,7.345189621351721
2020:Q3,Silent,16,14.8,14.4,13.2,18.9,10.1,4.9,12.7,20,5.6,5.1,4.7,15.2,4.947167776913835
2020:Q3,BabyBoom,53.3,50.5,44.4,40.7,55.2,56.8,49.8,48.4,52.2,30.2,30.1,24.1,58,49.752822641712704
2020:Q3,GenX,26.3,27.8,30.7,30.5,24.1,26.4,37.8,33.2,21.1,38.8,41.9,34.7,21.1,37.8261938854942
2020:Q3,Millennial,4.4,6.9,10.6,15.6,1.8,6.6,7.5,5.8,6.7,25.4,22.9,36.5,5.7,7.473815695879258
2020:Q4,Silent,15.7,14.6,14.2,13,18.5,9.9,4.9,12.4,19.5,5.6,5,4.6,17.3,4.852474194383432
2020:Q4,BabyBoom,53.1,50.4,44.4,40.4,54.6,56.7,49,48.1,52.4,29.5,29.1,23.8,56.6,49.030847327179764
2020:Q4,GenX,26.8,28.1,30.8,30.7,24.9,26.6,38.4,33.4,21.2,38.7,41.9,34.5,20.6,38.39400548235166
2020:Q4,Millennial,4.4,6.9,10.6,15.9,1.9,6.8,7.7,6.1,6.9,26.2,24,37.1,5.5,7.722672996085144
2021:Q1,Silent,15.4,14.3,13.9,12.6,18.2,9.8,4.8,12.2,18.9,5.6,4.8,4.4,18.5,4.803302249326631
2021:Q1,BabyBoom,52.9,50.2,44.1,40.1,54.5,56.7,48.8,47.8,52.1,28.9,28.3,23.5,55.8,48.78076896069688
2021:Q1,GenX,27.1,28.3,31,30.8,25.3,26.6,38.5,33.6,21.6,38.4,41.7,34.3,20.4,38.457796776533144
2021:Q1,Millennial,4.7,7.2,11,16.6,2,7,8,6.4,7.5,27.1,25.1,37.9,5.3,7.958132013443348
2021:Q2,Silent,15,14,13.6,12,17.8,9.5,4.7,11.9,18.5,5.5,4.7,4.3,18.8,4.678614856900866
2021:Q2,BabyBoom,52.6,49.9,43.7,39.4,54.3,56.6,48.3,47.4,52.1,28.4,27.8,23.2,55.6,48.28479452456493
2021:Q2,GenX,27.6,28.7,31.4,31.3,25.8,26.7,38.8,33.9,21.8,38.3,41.7,33.9,20.4,38.831907692670946
2021:Q2,Millennial,4.9,7.4,11.3,17.4,2.1,7.2,8.2,6.8,7.7,27.8,25.9,38.6,5.3,8.204682925863258
2021:Q3,Silent,14.7,13.7,13.3,11.5,17.5,9.3,4.6,11.5,18,5.4,4.6,4.2,18.8,4.557219873972836
2021:Q3,BabyBoom,52.4,49.8,43.6,39,54.4,56.6,48.2,46.9,52.2,28.4,27.8,22.9,55.4,48.20165108497812
2021:Q3,GenX,27.9,29,31.7,31.6,26,26.8,38.9,34.3,21.9,38.2,41.7,33.7,20.4,38.88830573330366
2021:Q3,Millennial,5.1,7.6,11.4,17.9,2.1,7.3,8.4,7.3,7.9,28,25.9,39.2,5.4,8.352823307745382
2021:Q4,Silent,14.4,13.4,13.1,11.2,17.2,9.1,4.5,11.3,17.6,5.3,4.5,4.1,18.1,4.501843081767086
2021:Q4,BabyBoom,52.1,49.6,43.5,38.5,54.3,56.4,47.7,46.6,52.1,28.3,27.8,22.7,55.2,47.7292425520892
2021:Q4,GenX,28.2,29.2,31.8,31.8,26.3,26.9,39.2,34.5,22.1,38.1,41.6,33.3,20.4,39.19160648206715
2021:Q4,Millennial,5.3,7.8,11.6,18.4,2.2,7.5,8.6,7.6,8.2,28.3,26.1,39.9,6.2,8.577307884076562
2022:Q1,Silent,14,13,12.7,10.7,16.8,8.9,4.4,10.9,17.1,5.1,4.3,4,17.5,4.412537106332992
2022:Q1,BabyBoom,52,49.5,43.2,38.3,54.7,56.5,48,46.4,52.3,28.8,28.4,22.6,55.4,48.04547687124317
2022:Q1,GenX,28.4,29.5,32.3,32.1,26.3,27,39,34.8,22.2,38.1,41.6,33.3,20.6,38.96486153481435
2022:Q1,Millennial,5.6,8.1,11.7,18.9,2.2,7.6,8.6,7.9,8.4,28,25.6,40.2,6.5,8.577124487609488
2022:Q2,Silent,13.6,12.6,12.3,10.5,16.5,8.6,4.3,10.5,16.7,4.8,4.2,3.9,15.7,4.328252764593459
2022:Q2,BabyBoom,52.1,49.5,43.4,38.2,55.6,56.5,48.8,46.2,52.6,28.6,28.3,22.4,56.1,48.837483329999756
2022:Q2,GenX,28.4,29.5,32.6,32.3,25.7,27.2,38.4,35.1,22.3,38.1,41.7,33,21,38.377327051479085
2022:Q2,Millennial,5.8,8.4,11.7,19,2.2,7.7,8.5,8.2,8.5,28.5,25.8,40.7,7.1,8.456936853927694
2022:Q3,Silent,13.2,12.2,11.9,10,16,8.3,4.2,10.1,16.3,4.6,4,3.7,15,4.2086927402881695
2022:Q3,BabyBoom,52.7,49.8,43.7,38.2,56.2,56.6,49.2,46.2,53.2,28.2,27.9,22.2,56.5,49.172110410030726
2022:Q3,GenX,28.4,29.6,32.6,32.6,25.6,27.3,38.2,35.3,22.2,38.2,41.8,32.9,21.2,38.209736789471116
2022:Q3,Millennial,5.8,8.5,11.8,19.2,2.2,7.8,8.4,8.4,8.3,29,26.3,41.2,7.4,8.409460060209991
2022:Q4,Silent,12.9,11.9,11.6,9.8,15.6,8,4.1,9.9,16,4.3,3.9,3.6,12.7,4.110188657848401
2022:Q4,BabyBoom,53,50.1,43.8,38.2,56.2,56.7,48.9,46.4,53.9,27.9,27.6,22,57.4,48.90132222437479
2022:Q4,GenX,28.4,29.5,32.6,32.5,25.9,27.3,38.4,35.3,22,38.1,41.6,32.5,21.4,38.39315867766394
2022:Q4,Millennial,5.7,8.5,12,19.5,2.3,7.9,8.6,8.4,8.1,29.7,26.9,41.9,8.4,8.595330440112871
2023:Q1,Silent,12.8,11.8,11.4,9.6,15.3,7.9,4,9.7,15.9,4.2,3.8,3.5,12.6,4.004278763956144
2023:Q1,BabyBoom,53.2,50.2,43.8,38,56,56.6,48.4,46.3,54.6,27.2,26.7,21.7,57.7,48.446299134893685
2023:Q1,GenX,28.4,29.5,32.5,32.6,26.3,27.4,38.7,35.3,21.7,38,41.5,32.3,21.7,38.69317374593478
2023:Q1,Millennial,5.6,8.5,12.2,19.8,2.3,8.1,8.9,8.6,7.8,30.7,28.1,42.4,8,8.856248355215396
